state;action_reward;n_state
11&4|3174&1|3174&1|3528&4|3072&5|2546&5|587&3|2497&4|1674&4|1707&5|539&5|110&3;2916&2|2916&2|349&3|648&1|10&2|349&3|1370&3|3107&3|349&3|3107&3;11&4|3174&1|3174&1|3528&4|3072&5|2546&5|587&3|2497&4|1674&4|1707&5|539&5|110&3|2916&2|2916&2|349&3|648&1|10&2|349&3|1370&3|3107&3|349&3|3107&3
1221&5|1968&4|293&4|2469&3|858&5|1227&4|2917&5|2917&5|1663&4|1234&4|1221&5|47&5;762&2|2002&4|70&3|2616&3|2027&3|2023&3|2002&4|2023&3|762&2|2023&3;1221&5|1968&4|293&4|2469&3|858&5|1227&4|2917&5|2917&5|1663&4|1234&4|1221&5|47&5|762&2|2002&4|70&3|2616&3|2027&3|2023&3|2002&4|2023&3|762&2|2023&3
1260&5|1252&5|1248&5|2371&1|2186&5|3435&5|3334&4|2066&5|1210&2|3334&4|2395&4|3334&4;2987&3|2987&3|2940&5|1344&4|942&5|2940&5|746&5|746&5|541&5|746&5;1260&5|1252&5|1248&5|2371&1|2186&5|3435&5|3334&4|2066&5|1210&2|3334&4|2395&4|3334&4|2987&3|2987&3|2940&5|1344&4|942&5|2940&5|746&5|746&5|541&5|746&5
858&5|2064&5|2677&3|2716&5|1228&5|1217&5|3062&5|50&5|141&4|2730&5|2730&5|3424&4;246&3|1358&5|296&5|3618&4|3578&5|296&5|3618&4|1244&5|1292&5|3671&5;858&5|2064&5|2677&3|2716&5|1228&5|1217&5|3062&5|50&5|141&4|2730&5|2730&5|3424&4|246&3|1358&5|296&5|3618&4|3578&5|296&5|3618&4|1244&5|1292&5|3671&5
1304&3|1214&5|2947&3|1387&5|1387&5|858&5|969&4|1221&5|260&4|1200&5|1197&3|514&2;1222&4|1954&5|1291&4|457&4|1954&5|3827&1|457&4|1291&4|1277&3|3418&3;1304&3|1214&5|2947&3|1387&5|1387&5|858&5|969&4|1221&5|260&4|1200&5|1197&3|514&2|1222&4|1954&5|1291&4|457&4|1954&5|3827&1|457&4|1291&4|1277&3|3418&3
1197&5|1231&4|1197&5|161&5|2078&4|2501&4|1270&4|2571&3|2804&2|1&4|1954&3|1358&4;1393&2|474&4|553&2|589&4|3578&3|474&4|3916&4|3513&4|3408&4|3147&4;1197&5|1231&4|1197&5|161&5|2078&4|2501&4|1270&4|2571&3|2804&2|1&4|1954&3|1358&4|1393&2|474&4|553&2|589&4|3578&3|474&4|3916&4|3513&4|3408&4|3147&4
2058&3|3566&3|3633&4|2989&4|21&3|1220&4|3769&1|2454&2|1036&4|3930&2|1953&5|1387&5;494&4|2273&3|3638&4|2273&3|2347&4|1552&5|1101&4|292&4|1377&3|1552&5;2058&3|3566&3|3633&4|2989&4|21&3|1220&4|3769&1|2454&2|1036&4|3930&2|1953&5|1387&5|494&4|2273&3|3638&4|2273&3|2347&4|1552&5|1101&4|292&4|1377&3|1552&5
3259&4|933&4|1296&4|2243&4|17&5|2243&4|1680&4|539&5|1674&5|1625&2|1912&3|357&3;28&5|140&3|2671&4|3512&5|3512&5|1441&2|1441&2|3685&2|2671&4|1066&4;3259&4|933&4|1296&4|2243&4|17&5|2243&4|1680&4|539&5|1674&5|1625&2|1912&3|357&3|28&5|140&3|2671&4|3512&5|3512&5|1441&2|1441&2|3685&2|2671&4|1066&4
1965&2|1296&5|1077&4|3793&2|1196&4|919&5|1081&4|1032&4|1584&4|3827&1|1206&3|2096&4;1396&3|1374&4|3527&2|2117&4|3699&2|968&2|3700&4|968&2|2628&4|3702&4;1965&2|1296&5|1077&4|3793&2|1196&4|919&5|1081&4|1032&4|1584&4|3827&1|1206&3|2096&4|1396&3|1374&4|3527&2|2117&4|3699&2|968&2|3700&4|968&2|2628&4|3702&4
1694&3|1694&3|1923&4|47&5|1694&3|1923&4|1912&5|2858&4|2641&4|648&4|457&4|1923&4;1371&4|1240&4|3527&4|3753&5|1527&5|1527&5|3753&5|3753&5|3753&5|3527&4;1694&3|1694&3|1923&4|47&5|1694&3|1923&4|1912&5|2858&4|2641&4|648&4|457&4|1923&4|1371&4|1240&4|3527&4|3753&5|1527&5|1527&5|3753&5|3753&5|3753&5|3527&4
3167&4|1124&5|3061&4|2312&4|1193&5|1207&5|2341&4|2779&3|2409&3|1409&3|919&5|1409&3;1266&4|2076&3|1344&4|153&3|2380&2|2184&4|1212&5|520&3|160&2|355&3;3167&4|1124&5|3061&4|2312&4|1193&5|1207&5|2341&4|2779&3|2409&3|1409&3|919&5|1409&3|1266&4|2076&3|1344&4|153&3|2380&2|2184&4|1212&5|520&3|160&2|355&3
1233&5|1278&5|2858&5|2858&5|3733&4|1252&4|3619&3|34&4|3462&4|3688&2|1945&5|39&3;1136&5|590&5|1136&5|1099&5|3246&5|3424&5|3246&5|1084&5|3424&5|1084&5;1233&5|1278&5|2858&5|2858&5|3733&4|1252&4|3619&3|34&4|3462&4|3688&2|1945&5|39&3|1136&5|590&5|1136&5|1099&5|3246&5|3424&5|3246&5|1084&5|3424&5|1084&5
357&4|1357&4|265&3|2020&4|1643&5|1197&5|1094&3|265&3|902&5|1307&3|916&5|2526&1;3097&4|2671&2|2062&4|2671&2|28&4|2130&3|1680&1|28&4|943&4|2570&4;357&4|1357&4|265&3|2020&4|1643&5|1197&5|1094&3|265&3|902&5|1307&3|916&5|2526&1|3097&4|2671&2|2062&4|2671&2|28&4|2130&3|1680&1|28&4|943&4|2570&4
2571&5|2038&5|2018&4|1197&5|3070&5|126&2|1301&5|3070&5|480&5|52&5|3070&5|3034&5;1059&2|2716&4|587&4|261&1|455&3|150&3|3062&1|1595&1|919&5|455&3;2571&5|2038&5|2018&4|1197&5|3070&5|126&2|1301&5|3070&5|480&5|52&5|3070&5|3034&5|1059&2|2716&4|587&4|261&1|455&3|150&3|3062&1|1595&1|919&5|455&3
3655&3|541&5|1204&2|920&3|3071&3|947&4|1219&5|2203&4|940&5|1210&4|3347&4|3035&5;3499&2|2550&3|1266&4|529&5|3499&2|1015&4|150&5|1015&4|1266&4|2289&3;3655&3|541&5|1204&2|920&3|3071&3|947&4|1219&5|2203&4|940&5|1210&4|3347&4|3035&5|3499&2|2550&3|1266&4|529&5|3499&2|1015&4|150&5|1015&4|1266&4|2289&3
3396&4|1136&3|386&1|1230&5|1073&5|1230&5|525&1|3396&4|386&1|3671&5|1234&2|3363&4;3362&5|1244&5|1244&5|1244&5|3362&5|1244&5|3362&5|3200&5|1080&3|1235&5;3396&4|1136&3|386&1|1230&5|1073&5|1230&5|525&1|3396&4|386&1|3671&5|1234&2|3363&4|3362&5|1244&5|1244&5|1244&5|3362&5|1244&5|3362&5|3200&5|1080&3|1235&5
1183&5|1171&5|2284&4|2948&5|3745&4|3481&3|2558&4|19&1|3481&3|3865&4|1183&5|110&5;2997&5|2770&2|2694&2|2706&4|2826&3|2770&2|2706&4|2707&1|2188&2|2997&5;1183&5|1171&5|2284&4|2948&5|3745&4|3481&3|2558&4|19&1|3481&3|3865&4|1183&5|110&5|2997&5|2770&2|2694&2|2706&4|2826&3|2770&2|2706&4|2707&1|2188&2|2997&5
2321&5|2321&5|2858&5|2396&4|1175&4|1885&5|1175&4|441&4|2108&2|3515&4|1517&5|1060&3;36&3|318&5|296&5|296&5|296&5|296&5|3006&1|36&3|318&5|3246&4;2321&5|2321&5|2858&5|2396&4|1175&4|1885&5|1175&4|441&4|2108&2|3515&4|1517&5|1060&3|36&3|318&5|296&5|296&5|296&5|296&5|3006&1|36&3|318&5|3246&4
2889&4|610&2|1625&5|3501&2|453&4|145&4|610&2|3044&2|1732&3|1215&2|2889&4|2002&4;3802&4|239&3|3802&4|2340&4|1566&3|2340&4|2959&4|239&3|1566&3|454&4;2889&4|610&2|1625&5|3501&2|453&4|145&4|610&2|3044&2|1732&3|1215&2|2889&4|2002&4|3802&4|239&3|3802&4|2340&4|1566&3|2340&4|2959&4|239&3|1566&3|454&4
3893&4|1969&3|3072&4|1969&3|2388&4|3786&3|1300&2|2388&4|2413&3|608&5|3858&3|1387&3;3865&2|3481&5|3949&4|1192&5|3948&4|1189&4|1192&5|3865&2|1147&5|3948&4;3893&4|1969&3|3072&4|1969&3|2388&4|3786&3|1300&2|2388&4|2413&3|608&5|3858&3|1387&3|3865&2|3481&5|3949&4|1192&5|3948&4|1189&4|1192&5|3865&2|1147&5|3948&4
1447&3|3752&3|3160&5|2581&3|3300&4|2718&3|3623&3|2975&3|2718&3|2507&2|3113&3|2507&2;2840&4|2672&2|2396&3|3157&4|3483&2|3114&5|2672&2|3176&3|2701&3|2396&3;1447&3|3752&3|3160&5|2581&3|3300&4|2718&3|3623&3|2975&3|2718&3|2507&2|3113&3|2507&2|2840&4|2672&2|2396&3|3157&4|3483&2|3114&5|2672&2|3176&3|2701&3|2396&3
1210&5|364&3|364&3|2571&5|1721&3|2094&4|300&2|185&2|2353&4|1876&3|2012&5|1722&3;3869&3|1136&2|1556&2|1920&3|3669&3|1920&3|172&4|3869&3|172&4|2716&4;1210&5|364&3|364&3|2571&5|1721&3|2094&4|300&2|185&2|2353&4|1876&3|2012&5|1722&3|3869&3|1136&2|1556&2|1920&3|3669&3|1920&3|172&4|3869&3|172&4|2716&4
1916&4|3396&4|2795&5|1281&5|2797&5|1284&5|1260&5|3361&5|1580&3|913&5|1333&4|1188&4;3388&2|3859&4|3751&4|2819&4|550&1|2859&5|3882&3|953&4|1958&3|305&2;1916&4|3396&4|2795&5|1281&5|2797&5|1284&5|1260&5|3361&5|1580&3|913&5|1333&4|1188&4|3388&2|3859&4|3751&4|2819&4|550&1|2859&5|3882&3|953&4|1958&3|305&2
3753&4|3534&2|3946&2|3793&3|1247&5|3745&2|457&4|3555&2|3952&5|3578&4|457&4|1210&5;3826&1|3510&3|3826&1|3863&1|3510&3|3754&2|3826&1|3754&2|3755&5|3863&1;3753&4|3534&2|3946&2|3793&3|1247&5|3745&2|457&4|3555&2|3952&5|3578&4|457&4|1210&5|3826&1|3510&3|3826&1|3863&1|3510&3|3754&2|3826&1|3754&2|3755&5|3863&1
2359&5|3927&2|1784&5|357&3|3255&4|597&4|1265&3|2506&3|587&4|2858&5|539&4|1449&4;1711&5|339&4|1711&5|852&4|1711&5|2436&3|3129&5|224&3|1732&4|1711&5;2359&5|3927&2|1784&5|357&3|3255&4|597&4|1265&3|2506&3|587&4|2858&5|539&4|1449&4|1711&5|339&4|1711&5|852&4|1711&5|2436&3|3129&5|224&3|1732&4|1711&5
2028&4|2411&3|3528&2|457&4|2028&4|1527&3|1356&4|1556&1|1610&5|3591&3|2001&4|457&4;3256&3|1408&4|380&3|1408&4|377&5|377&5|21&4|377&5|377&5|3256&3;2028&4|2411&3|3528&2|457&4|2028&4|1527&3|1356&4|1556&1|1610&5|3591&3|2001&4|457&4|3256&3|1408&4|380&3|1408&4|377&5|377&5|21&4|377&5|377&5|3256&3
3785&2|3785&2|2688&4|589&1|733&4|733&4|2028&5|3717&2|1912&3|1721&5|2028&5|380&4;1801&3|736&3|1580&4|1801&3|1573&4|1801&3|736&3|145&4|2571&5|1801&3;3785&2|3785&2|2688&4|589&1|733&4|733&4|2028&5|3717&2|1912&3|1721&5|2028&5|380&4|1801&3|736&3|1580&4|1801&3|1573&4|1801&3|736&3|145&4|2571&5|1801&3
2080&4|3006&4|2289&4|3105&3|1639&4|1097&4|1198&4|595&4|1103&3|2248&5|2683&4|2959&3;6&2|3271&3|1028&4|3751&4|3138&5|3138&5|357&4|1784&5|6&2|357&4;2080&4|3006&4|2289&4|3105&3|1639&4|1097&4|1198&4|595&4|1103&3|2248&5|2683&4|2959&3|6&2|3271&3|1028&4|3751&4|3138&5|3138&5|357&4|1784&5|6&2|357&4
608&4|3298&3|1&3|1610&4|2690&3|1089&3|3077&4|1610&4|2023&2|3301&1|334&1|318&4;2858&2|527&5|589&4|527&5|589&4|2858&2|3260&3|2761&3|2761&3|474&4;608&4|3298&3|1&3|1610&4|2690&3|1089&3|3077&4|1610&4|2023&2|3301&1|334&1|318&4|2858&2|527&5|589&4|527&5|589&4|2858&2|3260&3|2761&3|2761&3|474&4
2724&4|3578&5|2392&4|2669&5|1911&2|2683&4|2858&3|3113&5|2574&4|2712&3|2392&4|1959&4;2672&3|2070&5|2491&4|3189&3|2762&5|2702&4|2762&5|3189&3|2762&5|2670&5;2724&4|3578&5|2392&4|2669&5|1911&2|2683&4|2858&3|3113&5|2574&4|2712&3|2392&4|1959&4|2672&3|2070&5|2491&4|3189&3|2762&5|2702&4|2762&5|3189&3|2762&5|2670&5
783&4|3396&5|2687&5|1673&2|2081&5|2640&4|1907&5|783&4|539&4|2245&4|262&4|3397&5;3615&4|1013&3|594&3|2429&4|2926&5|2100&4|616&4|616&4|500&4|1919&4;783&4|3396&5|2687&5|1673&2|2081&5|2640&4|1907&5|783&4|539&4|2245&4|262&4|3397&5|3615&4|1013&3|594&3|2429&4|2926&5|2100&4|616&4|616&4|500&4|1919&4
1247&5|3016&3|3308&4|2700&5|2099&4|17&5|2470&4|2090&4|1242&5|778&5|1136&5|3448&4;2657&5|1927&4|2867&4|1927&4|3255&5|2040&4|2070&2|1162&5|2040&4|2762&5;1247&5|3016&3|3308&4|2700&5|2099&4|17&5|2470&4|2090&4|1242&5|778&5|1136&5|3448&4|2657&5|1927&4|2867&4|1927&4|3255&5|2040&4|2070&2|1162&5|2040&4|2762&5
2763&4|3753&5|3081&4|3624&5|1608&4|2706&4|2334&3|588&5|1997&2|2908&3|2987&5|10&3;1923&4|3861&3|3452&5|3821&4|592&5|153&3|3744&4|1377&4|552&4|3536&5;2763&4|3753&5|3081&4|3624&5|1608&4|2706&4|2334&3|588&5|1997&2|2908&3|2987&5|10&3|1923&4|3861&3|3452&5|3821&4|592&5|153&3|3744&4|1377&4|552&4|3536&5
1203&4|593&4|908&4|593&4|1304&4|1957&5|2858&2|1203&4|1304&4|1682&2|3251&4|1962&1;1968&4|3379&4|608&4|3408&4|3408&4|1968&4|608&4|3298&3|608&4|608&4;1203&4|593&4|908&4|593&4|1304&4|1957&5|2858&2|1203&4|1304&4|1682&2|3251&4|1962&1|1968&4|3379&4|608&4|3408&4|3408&4|1968&4|608&4|3298&3|608&4|608&4
1198&4|3152&5|953&5|3152&5|1271&3|923&5|1104&5|1517&3|1271&3|2628&2|1104&5|2351&4;1419&4|1952&4|1419&4|34&5|1225&5|306&5|306&5|1225&5|1419&4|306&5;1198&4|3152&5|953&5|3152&5|1271&3|923&5|1104&5|1517&3|1271&3|2628&2|1104&5|2351&4|1419&4|1952&4|1419&4|34&5|1225&5|306&5|306&5|1225&5|1419&4|306&5
2710&1|2706&4|318&1|2997&3|2706&4|2997&3|1127&3|111&2|1230&1|1231&5|1334&4|2997&3;2369&2|2355&4|2433&3|3298&2|2369&2|3016&2|2355&4|3298&2|2369&2|2433&3;2710&1|2706&4|318&1|2997&3|2706&4|2997&3|1127&3|111&2|1230&1|1231&5|1334&4|2997&3|2369&2|2355&4|2433&3|3298&2|2369&2|3016&2|2355&4|3298&2|2369&2|2433&3
2607&5|527&5|2670&4|3914&5|2706&5|2670&4|3793&4|2694&1|2599&4|3176&5|3914&5|2396&5;3717&1|2710&1|2716&4|785&1|785&1|913&5|3175&4|3786&4|3510&3|3786&4;2607&5|527&5|2670&4|3914&5|2706&5|2670&4|3793&4|2694&1|2599&4|3176&5|3914&5|2396&5|3717&1|2710&1|2716&4|785&1|785&1|913&5|3175&4|3786&4|3510&3|3786&4
1258&2|2395&4|3177&3|1408&3|3190&2|588&3|2700&5|1527&4|223&5|593&4|1584&3|2058&4;344&4|1370&4|1060&4|3255&3|1120&4|170&4|2302&4|2167&4|170&4|104&5;1258&2|2395&4|3177&3|1408&3|3190&2|588&3|2700&5|1527&4|223&5|593&4|1584&3|2058&4|344&4|1370&4|1060&4|3255&3|1120&4|170&4|2302&4|2167&4|170&4|104&5
919&4|2877&2|1221&3|858&4|1193&4|1962&3|527&5|527&5|912&4|2858&4|2877&2|2877&2;1196&3|1061&4|2762&3|1196&3|1873&3|1873&3|3296&5|2762&3|3296&5|1196&3;919&4|2877&2|1221&3|858&4|1193&4|1962&3|527&5|527&5|912&4|2858&4|2877&2|2877&2|1196&3|1061&4|2762&3|1196&3|1873&3|1873&3|3296&5|2762&3|3296&5|1196&3
1293&5|1959&4|608&5|913&5|527&3|2346&2|1994&3|3100&2|32&3|1965&2|615&4|3426&1;1340&3|2080&2|1340&3|2212&3|923&5|1103&3|1617&3|594&4|318&4|50&2;1293&5|1959&4|608&5|913&5|527&3|2346&2|1994&3|3100&2|32&3|1965&2|615&4|3426&1|1340&3|2080&2|1340&3|2212&3|923&5|1103&3|1617&3|594&4|318&4|50&2
3917&5|3793&5|3908&2|1214&5|1988&1|240&4|2606&3|330&2|1219&4|196&3|606&2|3300&4;377&3|3857&3|2003&3|1266&4|3452&4|2571&5|1222&4|1285&4|3452&4|2003&3;3917&5|3793&5|3908&2|1214&5|1988&1|240&4|2606&3|330&2|1219&4|196&3|606&2|3300&4|377&3|3857&3|2003&3|1266&4|3452&4|2571&5|1222&4|1285&4|3452&4|2003&3
3053&5|3896&5|1704&5|2700&5|2827&5|2700&5|2321&5|2393&4|2700&5|2617&5|3535&2|2396&4;2336&5|2329&5|1837&5|3911&3|2687&4|2686&5|2687&4|2710&3|2028&5|2628&4;3053&5|3896&5|1704&5|2700&5|2827&5|2700&5|2321&5|2393&4|2700&5|2617&5|3535&2|2396&4|2336&5|2329&5|1837&5|3911&3|2687&4|2686&5|2687&4|2710&3|2028&5|2628&4
3701&3|1240&5|1374&5|1748&2|1396&5|1224&4|1376&3|527&3|589&5|2761&4|2554&3|541&2;1960&5|1699&5|593&5|1307&4|162&5|2194&4|2020&5|2664&3|1036&5|1185&5;3701&3|1240&5|1374&5|1748&2|1396&5|1224&4|1376&3|527&3|589&5|2761&4|2554&3|541&2|1960&5|1699&5|593&5|1307&4|162&5|2194&4|2020&5|2664&3|1036&5|1185&5
2916&3|2530&4|1343&4|2003&3|3418&2|1240&5|1214&4|36&4|1625&3|2713&2|2903&2|678&4;1396&3|2366&3|2000&4|1215&3|2872&4|1580&4|1584&4|1196&4|2872&4|1580&4;2916&3|2530&4|1343&4|2003&3|3418&2|1240&5|1214&4|36&4|1625&3|2713&2|2903&2|678&4|1396&3|2366&3|2000&4|1215&3|2872&4|1580&4|1584&4|1196&4|2872&4|1580&4
1220&3|1036&4|260&5|1196&5|1278&4|3527&1|858&5|3033&2|3704&3|1259&5|2384&4|858&5;2186&3|1252&4|3107&3|593&4|112&3|1219&3|1248&5|2989&3|1356&4|3107&3;1220&3|1036&4|260&5|1196&5|1278&4|3527&1|858&5|3033&2|3704&3|1259&5|2384&4|858&5|2186&3|1252&4|3107&3|593&4|112&3|1219&3|1248&5|2989&3|1356&4|3107&3
2174&4|3249&4|3005&5|1876&4|1748&4|1645&4|2881&3|110&5|353&5|2571&5|47&5|798&4;2193&4|2000&3|3527&2|2529&2|2529&2|480&4|3527&2|3418&4|2193&4|3418&4;2174&4|3249&4|3005&5|1876&4|1748&4|1645&4|2881&3|110&5|353&5|2571&5|47&5|798&4|2193&4|2000&3|3527&2|2529&2|2529&2|480&4|3527&2|3418&4|2193&4|3418&4
1219&5|541&4|1953&4|945&5|945&5|1219&5|2066&4|1944&5|541&4|945&5|2186&5|2927&5;1269&5|3897&4|1269&5|2633&4|3897&4|942&5|3948&2|3476&4|942&5|950&5;1219&5|541&4|1953&4|945&5|945&5|1219&5|2066&4|1944&5|541&4|945&5|2186&5|2927&5|1269&5|3897&4|1269&5|2633&4|3897&4|942&5|3948&2|3476&4|942&5|950&5
441&3|1198&4|36&3|2710&3|318&5|2174&4|3101&1|2959&5|3178&4|3174&2|597&3|1704&5;231&3|2507&1|1461&1|1732&4|663&4|784&2|1732&4|104&5|435&1|2598&1;441&3|1198&4|36&3|2710&3|318&5|2174&4|3101&1|2959&5|3178&4|3174&2|597&3|1704&5|231&3|2507&1|1461&1|1732&4|663&4|784&2|1732&4|104&5|435&1|2598&1
3218&3|2770&4|2827&1|318&5|3160&4|480&5|2827&1|3101&5|3408&4|2827&1|2710&3|2369&3;2722&2|2355&5|2722&2|2722&2|3016&3|3016&3|3203&3|2722&2|3016&3|2722&2;3218&3|2770&4|2827&1|318&5|3160&4|480&5|2827&1|3101&5|3408&4|2827&1|2710&3|2369&3|2722&2|2355&5|2722&2|2722&2|3016&3|3016&3|3203&3|2722&2|3016&3|2722&2
2692&5|2908&5|2501&5|3053&4|3510&2|2628&2|1580&3|2716&4|3578&5|3408&5|595&5|3512&4;3623&3|3824&4|3148&5|3285&3|3186&5|509&5|1805&2|3174&4|3826&2|509&5;2692&5|2908&5|2501&5|3053&4|3510&2|2628&2|1580&3|2716&4|3578&5|3408&5|595&5|3512&4|3623&3|3824&4|3148&5|3285&3|3186&5|509&5|1805&2|3174&4|3826&2|509&5
1963&4|3793&2|3477&4|3555&4|608&5|1859&4|587&4|1259&4|2159&3|1963&4|3703&3|1859&4;2019&5|3911&3|1060&4|1734&4|1883&4|2990&4|1321&4|1218&4|3203&4|3949&4;1963&4|3793&2|3477&4|3555&4|608&5|1859&4|587&4|1259&4|2159&3|1963&4|3703&3|1859&4|2019&5|3911&3|1060&4|1734&4|1883&4|2990&4|1321&4|1218&4|3203&4|3949&4
951&5|1965&2|2948&2|1580&4|2454&3|1249&5|2875&1|3675&1|2858&5|780&3|3160&5|1580&4;3450&1|3510&4|3450&1|266&1|3753&4|144&4|524&3|266&1|3510&4|2291&4;951&5|1965&2|2948&2|1580&4|2454&3|1249&5|2875&1|3675&1|2858&5|780&3|3160&5|1580&4|3450&1|3510&4|3450&1|266&1|3753&4|144&4|524&3|266&1|3510&4|2291&4
2987&5|2598&3|2329&4|1256&5|1893&3|2395&4|900&5|899&5|3152&5|2803&3|1893&3|306&5;3475&5|2762&5|3253&5|524&2|2155&4|3481&5|364&5|1103&5|3475&5|3618&5;2987&5|2598&3|2329&4|1256&5|1893&3|2395&4|900&5|899&5|3152&5|2803&3|1893&3|306&5|3475&5|2762&5|3253&5|524&2|2155&4|3481&5|364&5|1103&5|3475&5|3618&5
4&3|450&3|2936&4|920&5|3897&3|920&5|3897&3|4&3|4&3|2641&3|858&5|4&3;154&4|1265&3|154&4|1265&3|154&4|1251&4|1292&4|1292&4|154&4|1251&4;4&3|450&3|2936&4|920&5|3897&3|920&5|3897&3|4&3|4&3|2641&3|858&5|4&3|154&4|1265&3|154&4|1265&3|154&4|1251&4|1292&4|1292&4|154&4|1251&4
1639&2|3826&4|2134&3|788&4|39&3|1721&4|2906&5|2338&4|1088&5|1721&4|3861&4|2805&4;1703&4|2059&4|3785&5|2085&4|881&4|1703&4|881&4|1042&3|1042&3|2018&4;1639&2|3826&4|2134&3|788&4|39&3|1721&4|2906&5|2338&4|1088&5|1721&4|3861&4|2805&4|1703&4|2059&4|3785&5|2085&4|881&4|1703&4|881&4|1042&3|1042&3|2018&4
1196&5|260&5|3384&4|3384&4|1210&5|2924&4|3384&4|3384&4|2194&5|1304&4|1287&5|858&5;3702&3|2662&5|1580&5|1954&5|2662&5|589&4|589&4|1580&5|1580&5|589&4;1196&5|260&5|3384&4|3384&4|1210&5|2924&4|3384&4|3384&4|2194&5|1304&4|1287&5|858&5|3702&3|2662&5|1580&5|1954&5|2662&5|589&4|589&4|1580&5|1580&5|589&4
3555&2|659&5|172&3|2937&3|2321&5|373&5|1507&4|1683&3|750&5|1131&5|1921&4|3265&3;849&2|1211&5|1893&4|512&4|1037&3|1373&3|1320&2|1037&3|110&4|1263&3;3555&2|659&5|172&3|2937&3|2321&5|373&5|1507&4|1683&3|750&5|1131&5|1921&4|3265&3|849&2|1211&5|1893&4|512&4|1037&3|1373&3|1320&2|1037&3|110&4|1263&3
2321&3|2671&4|1029&3|2302&4|2384&1|1073&4|3578&5|69&4|708&3|1030&4|3053&1|3408&5;344&1|1541&2|1588&1|236&3|1005&1|1014&4|2252&2|2055&3|304&2|2016&4;2321&3|2671&4|1029&3|2302&4|2384&1|1073&4|3578&5|69&4|708&3|1030&4|3053&1|3408&5|344&1|1541&2|1588&1|236&3|1005&1|1014&4|2252&2|2055&3|304&2|2016&4
2997&5|3467&5|3681&5|2987&4|3147&4|2858&5|2762&4|2997&5|2433&3|2921&5|2306&1|2335&3;920&3|1200&3|1222&4|110&5|1619&4|1263&4|1090&5|1939&4|1263&4|1619&4;2997&5|3467&5|3681&5|2987&4|3147&4|2858&5|2762&4|2997&5|2433&3|2921&5|2306&1|2335&3|920&3|1200&3|1222&4|110&5|1619&4|1263&4|1090&5|1939&4|1263&4|1619&4
1958&4|908&4|1204&4|910&4|2918&4|2336&4|3545&3|1179&4|1094&5|778&4|232&3|2919&3;2100&3|3304&3|3210&3|3608&3|3740&2|2245&3|1276&5|2463&3|2470&4|2470&4;1958&4|908&4|1204&4|910&4|2918&4|2336&4|3545&3|1179&4|1094&5|778&4|232&3|2919&3|2100&3|3304&3|3210&3|3608&3|3740&2|2245&3|1276&5|2463&3|2470&4|2470&4
1729&3|1485&3|1960&2|333&2|785&2|3793&4|3114&3|952&3|3440&1|158&2|2605&3|1274&5;592&5|104&3|2490&3|1302&4|2617&4|420&3|1609&3|3717&2|3100&4|3499&1;1729&3|1485&3|1960&2|333&2|785&2|3793&4|3114&3|952&3|3440&1|158&2|2605&3|1274&5|592&5|104&3|2490&3|1302&4|2617&4|420&3|1609&3|3717&2|3100&4|3499&1
3409&3|1234&4|1784&5|3864&4|2879&2|2582&3|1429&5|2693&5|1527&4|780&4|1265&3|653&1;1193&4|3275&4|3949&5|3452&3|2018&4|919&2|3949&5|3755&4|3176&3|1293&4;3409&3|1234&4|1784&5|3864&4|2879&2|2582&3|1429&5|2693&5|1527&4|780&4|1265&3|653&1|1193&4|3275&4|3949&5|3452&3|2018&4|919&2|3949&5|3755&4|3176&3|1293&4
223&4|2628&5|360&2|3608&4|3431&1|318&5|3263&2|1580&4|524&4|2423&4|3397&4|1380&3;2560&5|678&3|904&4|3186&4|3556&5|2103&2|3952&3|266&4|3513&3|339&3;223&4|2628&5|360&2|3608&4|3431&1|318&5|3263&2|1580&4|524&4|2423&4|3397&4|1380&3|2560&5|678&3|904&4|3186&4|3556&5|2103&2|3952&3|266&4|3513&3|339&3
3519&4|969&2|1200&4|3628&3|356&3|1222&2|3510&4|3753&3|266&2|1250&4|912&3|161&4;3441&2|3441&2|599&2|599&2|1090&2|599&2|1090&2|599&2|3441&2|3196&3;3519&4|969&2|1200&4|3628&3|356&3|1222&2|3510&4|3753&3|266&2|1250&4|912&3|161&4|3441&2|3441&2|599&2|599&2|1090&2|599&2|1090&2|599&2|3441&2|3196&3
2115&3|3022&5|1198&5|485&1|3654&4|2380&1|2289&3|3763&3|2134&4|1608&3|780&2|2081&3;3306&4|1597&4|3681&4|3728&5|3331&1|3306&4|383&3|3836&3|2114&3|2741&2;2115&3|3022&5|1198&5|485&1|3654&4|2380&1|2289&3|3763&3|2134&4|1608&3|780&2|2081&3|3306&4|1597&4|3681&4|3728&5|3331&1|3306&4|383&3|3836&3|2114&3|2741&2
440&3|892&2|1398&2|289&2|342&1|2125&4|1057&2|2006&3|1674&4|3358&3|378&2|1674&4;1801&1|2497&2|3106&3|118&2|1550&1|3106&3|691&4|1801&1|3257&3|3004&4;440&3|892&2|1398&2|289&2|342&1|2125&4|1057&2|2006&3|1674&4|3358&3|378&2|1674&4|1801&1|2497&2|3106&3|118&2|1550&1|3106&3|691&4|1801&1|3257&3|3004&4
