item_id;vectors
819;0.25905174|-0.32818133|-0.42823938|0.015005618|-0.0017626975|-0.43748218|0.7991885|0.18955402|-0.40192863|0.08840284|0.36965546|0.111103974|0.6561599|0.58767617|0.45311627|-0.26726335|0.528308|0.09846629|-0.28822902|0.5690085|0.29557908|-0.17392284|-0.31350523|0.5039989|-0.3120082|-0.294246|0.34403414|-0.35355723|-0.29211396|0.18369909|-0.19727184|-0.4321113|-0.4256726|0.23113768|-0.5396259|-0.87511015|0.45544386|-0.14884079|-0.07912415|0.23954692|-0.47615978|0.21555424|-0.3541389|0.26044667|-0.38821805|-0.46311918|-0.4296271|0.22200799|0.48512754|-0.025896281|0.3418746|0.36184284|0.34960473|0.19763464|0.4742078|-0.39986986|0.31672662|-0.4954148|-0.13997442|0.43479982|-0.3769912|0.2654258|-0.4207517|0.11895187|0.07594159|-0.49113345|-0.67311376|-0.0836696|0.027164876|-0.018987931|-0.44798622|-0.46170494|0.22193821|-0.012888288|0.06605054|0.36620963|0.099363714|-0.09935209|-0.5412745|0.042045556|-0.06309645|-0.27818027|-0.41878405|-0.4701064|0.48185706|-0.51687604|-0.30566448|-0.18855375|-0.1421114|0.48260477|0.06386392|-0.02326629|-0.14037699|0.16923022|0.19019046|-0.20844704|-0.42229366|0.14957128|-0.4904803|-0.7191346
820;0.7355721|-0.27710748|-0.22405612|0.32715216|-0.2644665|-0.24060497|0.5694139|0.4766268|-0.5071714|0.18867335|0.40403235|0.091689706|0.21348886|0.42426923|0.48979974|-0.227575|0.34752807|0.42619005|-0.3057024|0.4300079|0.27072996|-0.38530487|-0.65899825|0.43022615|-0.17112295|-0.37468833|0.6292815|-0.17102343|-0.51130384|0.24705517|-0.20929106|-0.39579734|-0.39557555|0.42821914|-0.54054415|-0.62869334|0.5290746|-0.20263037|-0.25863916|0.3273294|-0.24556556|0.50224304|-0.4997192|0.28997123|-0.33846986|-0.5989865|-0.7025267|0.46153122|0.44572547|0.19201973|0.68288326|0.09950692|0.5447973|0.031535685|0.49903277|-0.53140324|0.48555195|-0.7235041|-0.20181102|0.6324917|-0.58979124|0.17795342|-0.3781332|0.0056848824|0.14903297|-0.2839204|-0.26639694|0.15893869|0.14891794|0.11136454|-0.44048694|-0.40714872|0.31492472|0.1823076|0.27392358|0.55882376|0.5111937|-0.23418847|-0.02098088|-0.036362752|-0.10042175|-0.45084703|-0.5990257|-0.39387912|0.32965702|-0.120333776|-0.45615125|-0.53335494|-0.12837635|0.44036195|0.21107593|-0.17080559|-0.2986329|0.442384|0.3652472|-0.5268551|-0.48485452|0.41985565|-0.5397238|-0.36149454
821;0.35462812|-0.3707748|-0.40248683|0.2598595|-0.12170328|-0.44271943|0.7236236|0.278099|-0.46471646|0.14900129|0.31940845|0.024442082|0.33347377|0.42455712|0.4716514|-0.22192374|0.43526623|0.100467056|-0.18766439|0.50014347|0.3390722|-0.35213658|-0.40496793|0.48301142|-0.10516165|-0.56010514|0.5619432|-0.3413803|-0.23833464|0.10123183|-0.19546643|-0.6416825|-0.5633028|0.29658484|-0.55287045|-0.21968524|0.39485732|-0.19745608|-0.3530119|0.25824535|-0.13922456|0.4382068|-0.31686452|0.24543338|-0.18245104|-0.38791573|-0.3169865|0.2804981|0.35128203|0.08797601|0.566314|0.45727777|0.512001|0.400281|0.41810766|-0.5009461|0.35194606|-0.36979574|-0.35904723|0.58740675|-0.61456716|0.23700759|-0.2546756|0.4111501|0.12855959|-0.25887358|-0.495965|0.17896904|0.29081786|0.04550024|-0.45868403|-0.39564034|0.16861922|0.09360244|0.15032509|0.52767664|0.36490947|-0.31759593|-0.104995474|-0.0031894445|-0.046939336|-0.25227296|-0.45909238|-0.44301996|0.42128754|-0.4555329|-0.32763264|-0.3704329|-0.12853563|0.3390807|0.096541844|0.041682735|-0.18749976|0.3176259|0.22040087|-0.388175|-0.45878708|0.3362969|-0.4262394|-0.4686042
822;0.43646464|-0.5296602|-0.21260038|0.18557203|-0.26459014|-0.54766583|0.5872832|0.0023889989|-0.282765|0.19417773|0.16933839|0.17724437|0.20668213|0.12971842|0.41285753|0.0035958737|0.3662892|0.29534882|-0.11632289|0.58756983|0.36905122|-0.43237254|-0.41776812|0.31024563|0.040714435|-0.38285977|0.087987185|-0.12536673|-0.28245187|0.26813006|-0.06422645|-0.33566993|-0.44413015|0.4413619|-0.4567209|-0.36352614|0.34094962|-0.23544393|-0.30243617|0.15259421|-0.24402052|0.30425125|-0.26606724|-0.14385645|-0.19469891|-0.12755542|-0.33448058|-0.017959893|0.18764594|0.02344434|0.5906471|0.2830978|0.7866985|0.057504408|0.48141047|-0.4060963|0.45893723|-0.30611303|-0.4521641|0.27983683|-0.28069955|0.2339752|-0.27664143|0.43288326|0.22443502|-0.19241183|-0.5385977|0.030622318|0.35721225|0.1050587|-0.52288437|-0.3548309|0.35828006|-0.041901596|0.165732|0.508861|0.40648216|-0.32588202|0.09063102|0.31533006|-0.10696888|-0.06946373|-0.3578435|-0.5577936|0.31660056|-0.22725075|-0.3290636|-0.25949198|-0.13152239|0.4719307|0.11881799|-0.038961135|-0.09316595|0.47198182|0.20736864|-0.38957745|-0.4376049|-0.020863205|-0.42686036|-0.29352653
823;0.37347862|-0.34764722|-0.60028434|0.28528577|0.00798519|-0.29213905|0.6261626|0.07244585|-0.33173534|0.16134173|0.24348876|-0.17664269|0.36416018|0.58364224|0.5148067|-0.040510207|0.39445007|0.15086573|-0.24139947|0.52948856|0.1822975|-0.52980036|-0.38982892|0.5524534|-0.32193327|-0.2961359|0.6841385|-0.32404527|-0.19260222|0.47925457|-0.14524184|-0.5779736|-0.6189149|0.43304732|-0.5694409|-0.5374365|0.3583174|-0.08705412|-0.14664291|0.44298553|-0.30192918|0.39183596|-0.26032594|0.34560487|-0.40391052|-0.3508817|-0.50856656|0.24004588|0.5532454|0.17514437|0.42118332|0.07431656|0.40162045|0.36346018|0.4492704|-0.4681729|0.5310546|-0.38176328|-0.109898835|0.49798194|-0.67437196|0.40235388|-0.44183624|0.36001894|0.07533398|-0.36199266|-0.5028351|0.122253984|0.33054438|0.1158967|-0.108612865|-0.3818406|0.32541075|-0.17931886|-0.020156622|0.34869114|0.3616525|-0.45037138|0.00788784|0.025514945|-0.1304528|-0.16143842|-0.4436163|-0.3244543|0.5574027|-0.16784368|-0.4613406|-0.38716823|0.0769409|0.47942874|0.023129947|0.047445238|-0.17745586|0.1591685|0.20380764|-0.20739937|-0.32573164|0.07070896|-0.12280142|-0.28261447
824;0.08604571|-0.41195604|-0.47980696|0.2337381|0.109914675|-0.20146431|0.50898886|-0.1439709|-0.19143863|0.10976819|0.49173373|0.27621803|0.50061214|0.61340845|0.27652127|-0.17926005|0.41127896|0.26446298|-0.114935935|0.45165825|0.26614565|-0.077880576|-0.74435645|0.434604|0.09663422|-0.30247793|0.6769295|-0.24587104|-0.33669272|0.26593548|0.09283911|-0.32413912|-0.5875016|0.029452026|-0.2669556|-0.24238658|0.37507567|-0.4057402|-0.3380521|0.5238743|-0.18776157|0.85379773|-0.31574905|0.32482478|-0.026824653|-0.25207505|-0.29810584|0.24598591|0.5820416|0.3644488|0.46087384|0.24361674|0.6030194|0.046261504|0.13453907|-0.6352706|0.13901478|-0.46231616|-0.11472753|0.52530175|-0.43952227|0.5118506|-0.43343475|0.07380848|0.26630282|-0.22428465|-0.6720927|0.17599538|0.30474272|0.11011207|-0.31459793|-0.539139|0.49706924|0.31111246|-0.032041177|0.53551537|0.31909156|-0.32155752|-0.29877183|-0.14774814|-0.4768827|-0.38983247|-0.27876732|-0.21739928|0.4810477|-0.46874154|-0.37061572|-0.14490929|0.46675467|0.3841457|-0.20243546|-0.26596874|-0.32525298|0.2785481|0.20738916|-0.17023493|-0.536013|0.5012411|-0.029595926|-0.6747636
825;0.4168499|-0.42900956|-0.5050938|0.40118897|-0.09806141|-0.19500357|0.69374216|0.04076372|-0.40198198|0.32547143|0.3283537|-0.07470688|0.46052566|0.3634932|0.6106603|-0.18168317|0.3413571|0.15322798|-0.23273495|0.61643517|0.0072312653|-0.26399842|-0.6644875|0.14765659|-0.47017086|-0.23954123|0.21552888|-0.4072144|-0.38256517|0.36777487|-0.4082477|-0.381476|-0.4935619|0.3467736|-0.20441808|-0.2332586|0.4191759|-0.45491806|-0.24117708|-0.035669386|-0.17899628|0.9684864|-0.20487927|0.08458333|-0.36040235|-0.3812842|-0.48353454|0.22525468|0.42632252|0.12424241|0.49753177|0.31399545|0.5752488|0.16144483|0.3786637|-0.50842035|0.43737584|-0.25463653|-0.31082794|0.3997144|-0.39590266|0.33074915|-0.33649856|0.5541491|-0.020690162|-0.36596933|-0.6669979|0.019222304|0.0046108663|-0.020987999|-0.50533265|-0.7234335|0.39142063|-0.04160046|0.01663538|0.40843886|0.48340008|-0.27622706|-0.18549474|-0.0028582476|-0.24528494|-0.24049899|-0.4062895|-0.3550014|0.35340554|0.067469984|-0.2618393|-0.5636256|0.3227976|0.46424016|0.03379236|-0.016765658|-0.09898306|0.3183433|0.21966168|-0.4825636|-0.67915285|0.5096247|0.026034474|-0.35095736
826;0.4855518|-0.46317086|-0.39682972|0.37202173|-0.06586902|-0.175227|0.58300173|0.33962286|-0.43368644|0.27970597|0.4224698|0.340051|0.45248476|0.40336114|0.31065786|-0.14440012|0.39950302|0.1773553|-0.3327496|0.440022|0.40872893|-0.08917716|-0.30710357|0.41990513|-0.028501526|-0.1650955|0.5478214|-0.39798912|-0.47363853|0.35833684|-0.27273595|-0.4431721|-0.11727303|0.1905253|-0.39939636|-0.458245|0.38245302|-0.33923197|-0.48572937|0.45953363|-0.34932506|0.331431|-0.6483878|0.21209863|-0.048876435|-0.7609173|-0.4661919|0.46717882|0.3221765|0.333819|0.31861368|0.12942347|0.3572219|0.16009408|0.3530566|-0.26990125|0.123764455|-0.63271374|-0.39129373|0.44885567|-0.46760145|0.229414|-0.24613775|0.29357487|-0.012893345|-0.09580916|-0.39478138|0.4718895|0.2975582|0.097121|-0.52032|-0.3947985|0.4105577|0.0721511|0.16303438|0.45479488|0.2508371|-0.14821693|-0.13217074|0.083000615|-0.21168953|-0.4175145|-0.45862105|-0.2778961|0.27166033|-0.040479943|-0.19998962|-0.25767103|-0.12616043|0.4187975|0.19037053|0.013954289|-0.0343308|0.18422055|0.1438939|-0.2970515|-0.02926758|0.02434811|-0.5034259|-0.20097387
827;0.30149195|-0.38489902|-0.52586174|0.32005954|0.09151088|-0.23668689|0.6912723|0.039422795|-0.47186714|0.30108014|0.3411314|0.077661574|0.3289965|0.4780594|0.67830896|-0.030055054|0.52693444|0.22149849|-0.040398255|0.57932866|0.22481216|-0.14398274|-0.62630326|0.49504963|0.014546342|-0.25555974|0.5807217|-0.4846372|-0.4291887|0.26764095|0.038872525|-0.50002426|-0.50515217|0.29696482|-0.4124843|-0.28449437|0.09764634|-0.054235548|-0.3262517|0.111127265|-0.12250979|0.57720286|-0.44763163|0.11816637|-0.19511966|-0.58259916|-0.33690795|0.38480765|0.3322072|0.07627108|0.4467799|0.36265415|0.5965408|0.23666304|0.75018024|-0.47660357|0.39865044|-0.21736865|-0.5060444|0.46555245|-0.6443907|0.5652636|-0.11161989|0.11289495|0.18639217|-0.3028342|-0.60472596|0.18110839|0.23639832|-0.22831005|-0.41088876|-0.42346835|0.106527746|-0.062641636|0.09538453|0.40662962|0.34623644|-0.56601536|-0.15765505|0.03256794|0.13369286|-0.117376864|-0.21914238|-0.44208416|0.55423266|-0.32331282|-0.48934975|-0.41373193|-0.018748883|0.3959379|0.27837858|-0.0321703|-0.12590621|0.42820746|0.44833514|-0.3343228|-0.30851108|-0.053448975|-0.10604274|-0.48694
828;0.40869972|-0.037657827|-0.4487798|0.22549279|0.1282614|-0.5339212|0.6188293|0.21330017|-0.23073219|0.23388726|0.5334163|-0.02165066|0.3665626|0.5201421|0.56278527|-0.23651037|0.37225524|0.46021172|-0.08943911|0.39056313|0.1852987|-0.14659858|-0.5347446|0.52456194|-0.036122695|-0.20887877|0.26347238|-0.2598989|-0.09268248|0.16460016|-0.19079652|-0.5644709|-0.38999754|0.4393971|-0.5588751|-0.34688428|0.16474172|0.021070719|-0.36087152|0.314211|-0.36457312|0.38728318|-0.29321522|0.20342997|-0.25466433|-0.108061165|-0.31744868|0.2281633|0.17439592|0.14606011|0.3868251|-0.062761694|0.43168697|0.07750207|0.46966377|-0.39036316|0.6393535|-0.81066656|-0.3585553|0.48400703|-0.49841413|0.28649747|-0.2707536|0.023163423|-0.11561553|-0.448509|-0.6668695|0.30292958|0.34874335|-0.033154067|-0.38813198|-0.5210611|0.55184674|-0.19845201|0.29452175|0.3544259|0.48521745|-0.33164918|0.05356647|-0.02776856|-0.1444308|-0.20480269|-0.54764116|-0.47753358|0.49887604|-0.054708406|-0.26758438|-0.28042564|0.054336354|0.5558955|0.2100502|0.03799461|-0.17151153|0.23766777|0.11747754|-0.26916707|-0.32027158|0.30642313|-0.16903608|-0.42426115
829;0.3955367|-0.27360022|-0.35773337|0.2687606|0.028621968|-0.43628874|0.60031736|0.026183672|-0.32941443|0.15572816|0.29746687|0.003940163|0.40030333|0.46500513|0.47394344|-0.07713884|0.35029042|0.2162688|-0.28185853|0.52599305|0.31170785|-0.26985067|-0.4634622|0.3864614|-0.10240731|-0.32934523|0.5726508|-0.44336638|-0.27787325|0.28452107|-0.17083794|-0.4670902|-0.5439227|0.16111307|-0.3385864|-0.34242788|0.2286793|-0.33950663|-0.21342985|0.16255605|-0.33927232|0.5263249|-0.35015443|0.20805605|-0.20796382|-0.29541335|-0.41909906|0.30286294|0.345191|0.03627944|0.53871393|0.19958727|0.4514547|0.13663298|0.37979123|-0.35996816|0.35375017|-0.4227599|-0.27324015|0.44019878|-0.4575588|0.3417673|-0.38588703|0.1501185|0.078308485|-0.3171777|-0.35370186|0.15211315|0.2686927|0.003422916|-0.3561083|-0.4620966|0.25005323|-0.07909472|0.15405865|0.5331191|0.2934139|-0.28588706|-0.051101506|-0.021806404|-0.14952154|-0.27280372|-0.3893806|-0.4577857|0.3627427|-0.23061317|-0.29639304|-0.20521377|0.10022287|0.41354015|0.048981883|-0.03438332|-0.1767233|0.29749304|0.10703647|-0.34297088|-0.43857482|0.24594222|-0.23875983|-0.41361204
830;0.37310493|-0.26178986|-0.37750983|0.14279851|-0.08039975|-0.48517478|0.7530804|0.4498544|-0.4202863|0.054824263|0.120351136|-0.12697944|0.37529096|0.4952126|0.31075868|0.045321934|0.17777504|-0.15574113|-0.33158338|0.52864677|0.5662496|-0.12850387|-0.50683784|0.21998419|0.0841682|-0.5713561|0.4175194|-0.6038985|-0.11595671|0.30145568|-0.43526107|-0.20389783|-0.51174885|0.5112691|-0.41913956|-0.35853705|0.24651727|-0.32651258|-0.30412665|0.32906207|-0.3134284|0.24341187|-0.24367073|0.14758478|-0.8763877|0.0077488124|-0.85053223|0.11017153|0.5931196|0.38581675|0.7040325|0.28049386|0.626639|0.3007458|0.47957665|-0.48299497|0.08526617|-0.25692692|-0.22578181|0.45469248|-0.33735377|0.19933608|-0.25122485|0.4366357|-0.2264318|-0.2429916|-0.46515182|0.10989648|-0.089378685|-0.11274673|-0.37471718|-0.5261991|0.4438042|0.08309062|0.06944921|0.73542273|0.28282776|-0.14821208|-0.14882448|0.1422451|-0.36048567|-0.3493669|-0.2590111|-0.52590317|0.13273455|-0.05316125|-0.29043204|-0.4008202|0.3388966|0.37983298|0.12870915|-0.12613684|-0.08425993|0.10894176|0.2041794|-0.36275357|-0.5976131|0.20142812|-0.23960581|-0.5832995
831;0.29287976|-0.37942016|-0.16981153|0.19338997|0.36486346|-0.41724685|0.46158218|0.08791962|-0.3118566|0.2237936|0.4233225|0.24029288|0.17526993|0.52949893|0.57346016|-0.08087709|0.33690596|0.23850386|-0.48428398|0.693665|0.30499795|-0.45968187|-0.46488056|0.2605397|0.017937131|-0.19076754|0.57337636|-0.7030153|-0.31456637|0.24987227|-0.090186484|-0.5946653|-0.3379497|-0.026303694|-0.5060929|-0.39056644|0.48171932|-0.44095707|-0.4100642|0.1615107|0.0009212196|0.042095542|-0.42187643|-0.033881932|-0.21757226|-0.36967954|-0.4108228|0.245278|0.41961834|0.2123937|0.45330924|0.17102647|0.30673292|0.2476799|0.18394113|-0.40314147|0.29485902|-0.51854277|0.01448223|0.53758854|-0.5031801|0.36215428|-0.30252993|0.2044686|0.10001783|-0.30877617|-0.27807847|0.23053934|0.31976745|-0.090464324|-0.2471049|-0.30267826|0.12942709|0.022536622|0.24572247|0.54820204|0.17307884|0.00312832|-0.3632673|-0.09763983|-0.015964426|-0.45784497|-0.2654987|-0.40532938|0.309942|-0.52357316|-0.4150083|-0.2190843|-0.18329889|0.19322953|-0.11165092|-0.21547142|-0.25007653|0.43646732|0.059279054|-0.35920227|-0.44713032|0.1163317|-0.49932644|-0.41416937
832;-0.027738482|-0.67445374|0.08723229|0.11573455|-0.33058703|-0.45025033|0.73028386|-0.034976885|-0.20298791|0.24717343|0.23580498|0.40894336|0.1903787|0.5167547|0.4374694|-0.045682278|0.43111762|0.038851857|-0.32164538|0.6063648|0.2687274|-0.763258|-0.34809697|0.29673088|0.11671045|-0.1693977|0.3375098|-0.65183353|-0.58934426|0.5984176|-0.12522532|-0.44287747|-0.297385|0.28350762|-0.26748174|-0.26330712|0.60208726|-0.24676123|-0.06277974|0.42091006|0.09146926|0.21703526|-0.43639493|0.01843904|-0.06897256|-0.7797875|-0.55110437|0.2703044|0.43605274|-0.14083955|0.26063818|0.25201875|0.34995198|-0.0019180775|0.090219826|-0.4510494|0.34013838|-0.4264162|-0.26690292|0.4417233|-0.4333443|0.6552496|-0.37984142|-0.21336816|-0.055764053|-0.29584202|-0.2706898|0.04149519|0.32032806|0.04064911|-0.64484686|-0.44600177|0.15392718|0.059980087|0.0061611086|0.7361598|0.039234698|-0.55890584|-0.31727237|-0.15087341|0.029441029|-0.1502349|-0.25443834|-0.2354008|0.2781677|-0.36960435|-0.4788605|-0.2789206|-0.19193172|0.6568162|0.07585846|-0.08374871|-0.3273418|0.62779486|0.10686991|-0.39929163|-0.47602963|0.3950775|-0.23264916|-0.75297046
833;0.446763|-0.22620822|-0.3527769|0.099638626|-0.10080531|-0.42750856|0.8290427|0.24246545|-0.14593384|0.3882548|0.23007339|0.18494129|0.3877257|0.7363988|0.47874227|0.043721505|0.43612674|-0.045579836|-0.36175612|0.5551821|0.2181956|-0.20627071|-0.53395337|0.4054041|0.07037633|-0.4022141|0.74141693|-0.3800622|-0.40433213|0.3325202|-0.07497057|-0.46926907|-0.56414783|0.16525188|-0.40841168|-0.4382558|0.059690684|-0.34279266|-0.20442915|0.20095651|-0.37464577|0.33397663|-0.183406|-0.0048733056|-0.35397604|-0.30097082|-0.56737906|0.3495231|0.37233275|0.11530653|0.48518735|0.41662085|0.45820752|0.08412552|0.5069157|-0.24805234|0.31041405|-0.17710176|-0.22807387|0.4574871|-0.6880268|0.5676312|-0.60958093|0.07851726|0.35888055|-0.5014871|-0.613984|0.011594042|0.24665628|0.09140515|-0.32344306|-0.39696753|0.21982501|0.0788565|0.037238993|0.660901|0.3433203|-0.18359806|-0.10062077|-0.080414|-0.20851985|-0.28835535|-0.3975065|-0.38968316|0.62410355|-0.49228835|-0.29531246|-0.22989926|0.09249711|0.53102505|0.16776222|-0.23321053|-0.2382606|0.14063129|0.2963878|-0.13237265|-0.3466371|0.39849198|-0.35048357|-0.31105238
834;0.5069755|-0.53229666|-0.51361406|0.3377141|-0.08105608|-0.20702371|0.59458506|0.2220073|-0.31129846|0.22656642|0.13986185|0.049940214|0.17756207|0.5169705|0.33625716|-0.2602469|0.34620854|0.2837882|-0.03873317|0.8210817|0.36782956|-0.27972528|-0.53350693|0.28690422|-0.12132479|-0.32429665|0.4097842|-0.30467916|-0.33999985|0.31895685|-0.23712984|-0.30084386|-0.5398433|0.36740255|-0.5693104|-0.31422642|0.232925|-0.29732752|-0.3452487|0.027513593|-0.3922031|0.33400956|-0.38790038|-0.005358994|-0.14722705|-0.4443006|-0.38996577|0.21920443|0.40037116|-0.06191823|0.3632987|0.21189569|0.39999893|0.27925944|0.4802316|-0.6129417|0.44896156|-0.46585596|-0.30901152|0.60929066|-0.2832319|0.24950382|-0.15860322|0.11613396|0.14679211|-0.22284973|-0.35857517|0.21276772|0.3386159|-0.07630125|-0.3665678|-0.4451114|0.19225875|0.02045409|0.0060052127|0.5016812|0.23664764|-0.19717997|-0.32264036|0.09455245|0.14819092|-0.25888586|-0.36900094|-0.42104644|0.34147567|-0.3549056|-0.40133682|-0.1272533|-0.17465363|0.42343453|0.19849066|-0.015444685|-0.06914279|0.20128074|0.09574732|-0.19459887|-0.3839764|0.32137865|-0.45158595|-0.45572594
835;0.58177775|-0.10848792|-0.39799318|0.20404117|0.03240942|-0.29756343|0.6225072|0.081577085|-0.43643758|0.050160676|0.5041188|0.26330668|0.43681562|0.59724456|0.24211437|0.17930532|0.44194993|0.26625115|-0.02855806|0.43890277|0.22695479|-0.4126244|-0.46459994|0.29410404|-0.16601126|-0.25382936|0.50904|-0.35015136|-0.16118996|0.20977977|-0.06754227|-0.18962216|-0.47615463|0.19525331|-0.5448018|-0.34491473|0.48589766|-0.13692397|-0.2542968|0.542279|-0.39989048|0.4659479|-0.4533747|-0.1135654|-0.17177846|-0.44330275|-0.38064575|0.28837448|0.31246457|0.46729335|0.40926027|0.04735656|0.46551007|-0.18531854|0.1972684|-0.48732182|0.42649755|-0.42627537|-0.47611248|0.36637038|-0.69996643|0.329571|-0.42696914|0.3125827|0.027702104|-0.47299594|-0.19332603|0.1055737|0.39939275|-0.13469158|-0.28857478|-0.42691997|0.25528878|-0.06202997|0.45484602|0.38960892|0.16917728|-0.235331|-0.07601249|-0.082748055|0.035534784|-0.1629499|-0.2252501|-0.40746105|0.3648976|-0.16061544|-0.1520164|-0.501715|0.11059435|0.20248014|-0.009149842|-0.14346631|-0.1956173|0.49530688|0.17021193|-0.2347025|-0.2794659|0.25912642|-0.27566624|-0.38734162
836;0.53276825|-0.22135293|-0.30254552|0.37280875|-0.0074284356|-0.4363663|0.47934294|0.16728988|-0.491828|0.16334665|0.2663113|0.08274769|0.4333436|0.55683196|0.43860912|0.0078809485|0.38428146|0.16937982|-0.197851|0.58730644|0.32677695|-0.4677604|-0.44585904|0.20620348|-0.2901326|-0.4636353|0.68760896|-0.35324618|-0.25259337|0.45464993|-0.1912936|-0.34871793|-0.2811836|0.3041717|-0.3588955|-0.41283658|0.4488095|-0.019312337|-0.38071942|0.34911302|-0.33607048|0.28306854|-0.393142|0.076561436|-0.32332015|-0.49115306|-0.53577685|0.41464117|0.45430207|0.30187148|0.57224977|0.17246328|0.36375538|0.15756375|0.29183897|-0.22839487|0.47145945|-0.4917614|-0.38924354|0.56834203|-0.5971517|0.16905577|-0.1750947|0.19378859|-0.051510576|-0.36438957|-0.31110972|0.15370426|0.264002|-0.37732947|-0.49294713|-0.50091344|0.18392222|-0.05800252|0.18469384|0.3722751|0.34891823|-0.4090678|-0.111691594|-0.010936957|0.1218997|-0.45488173|-0.3729342|-0.3481681|0.43968087|-0.058085382|-0.42690855|-0.18614155|-0.21651341|0.38023177|0.13905004|-0.11735005|-0.15146326|0.38436186|-0.0023308843|-0.33290404|-0.43593138|0.29286015|-0.11248939|-0.4924328
837;0.47195023|-0.46668178|-0.2250069|0.110333264|-0.21911953|-0.36872965|0.7694873|0.108018085|-0.25836256|0.16603075|0.30548692|-0.03406296|0.31050462|0.3009493|0.42016256|-0.104201354|0.43620718|0.06805579|-0.30143708|0.56141794|0.13596201|-0.10073757|-0.37670586|0.331905|-0.34306487|-0.43724436|0.2068483|-0.31216288|-0.60059017|0.2354548|-0.28183547|-0.4725575|-0.33344248|0.12553248|-0.392661|-0.3686775|0.43658096|-0.34152633|-0.21901485|0.0620638|-0.27729443|0.46813223|-0.42816895|0.25370347|-0.10029156|-0.31563455|-0.4183344|0.31393874|0.3428471|0.17052683|0.6143238|0.3463391|0.5948402|0.30341792|0.54393333|-0.32344335|0.46893787|-0.51671267|-0.23909694|0.42668396|-0.4166953|0.16051564|-0.4646856|0.112675995|0.12688051|-0.31971115|-0.44067463|0.24807274|0.27821612|0.14472982|-0.48866752|-0.3085426|0.16144821|0.025925145|0.28381896|0.38890612|0.29005346|-0.3388422|-0.04858987|0.116381735|-0.06601179|-0.3961653|-0.4494343|-0.4980186|0.29004687|-0.10891606|-0.23167968|-0.3325419|0.07309987|0.41804358|0.09834912|-0.0629832|-0.21153206|0.36573017|0.109190844|-0.4704044|-0.59348917|0.1554012|-0.17907037|-0.42334712
