item_id;vectors
1002;-0.5538995|-0.26751998|-0.02452169|-0.38245472|-0.42651618|-0.33662474|0.30209443|-0.20277566|-0.43683767|0.3799112|0.32450315|0.3712034|-0.39036867|0.23795116|0.35152364|-0.23291336|0.3464976|0.065892555|0.47235137|0.3225525|0.43071818|-0.47813872|-0.30086982|-0.3524622|-0.49169853|0.36276582|-0.40906|-0.15409249|0.43707013|-0.48389858|0.34801376|0.32011795|0.42739877|-0.41305655|-0.5266212|0.23065232|0.5102565|0.34502974|-0.039557338|0.16757853|-0.046620145|-0.22556853|0.36799523|-0.3287828|-0.39676982|-0.04605005|-0.20370997|-0.45260203|-0.3505428|-0.42311442|0.43837595|-0.12591532|-0.011694044|-0.34648663|-0.4136879|0.16052344|0.2476557|0.24856299|0.4996957|0.26701662|-0.13615803|-0.4102546|0.11042974|0.36752304|-0.40448368|0.35408378|0.10693581|-0.25949317|0.47718576|0.2864724|0.35922974|0.0769819|-0.37950748|0.2164125|0.33981982|0.27173254|0.06480769|0.32177764|0.43491772|-0.07691171|0.4794113|-0.46435213|-0.58812314|-0.25371718|-0.40695083|0.21367162|-0.46890533|0.2560421|0.34792957|0.19324538|0.09540351|0.37095308|-0.06429932|-0.4016451|-0.48396924|0.53038037|-0.49173048|0.24530274|0.4604993|0.30684233
1003;-0.6773906|-0.29818007|0.029602032|-0.45636553|-0.44194874|-0.17881665|0.24839732|-0.34133917|-0.42699486|0.44555524|0.48805386|0.32964605|-0.46336514|0.27526578|0.43153682|-0.2256597|0.23492162|0.0014462918|0.46014315|0.124728635|0.47444612|-0.3357398|-0.28849047|-0.35183036|-0.4573424|0.5420071|-0.54693717|-0.12908879|0.3999374|-0.42979383|0.29049775|0.34826943|0.4035556|-0.32290438|-0.72496074|0.33146328|0.58025867|0.2927661|-0.20982131|0.16800797|0.08964753|-0.07988016|0.2699352|-0.43729866|-0.40582252|-0.12879647|-0.42229992|-0.5568456|-0.33033386|-0.5240607|0.43950066|-0.055007547|-0.036358897|-0.3959244|-0.5016577|0.01713695|0.2907924|0.19449627|0.4879653|0.4405372|0.02271435|-0.5132866|0.15065709|0.40865332|-0.39983356|0.20607929|0.12517643|-0.20988369|0.50172436|0.2996571|0.16067146|0.21391173|-0.31122053|0.15157613|0.4238151|0.34828797|0.16243133|0.3518329|0.37970042|-0.068966895|0.3610028|-0.4473331|-0.5247843|-0.24386744|-0.4498268|0.19785379|-0.3179425|0.17585564|0.37013334|0.2651029|0.05286915|0.48089805|0.09143026|-0.3709158|-0.43459228|0.5097786|-0.5261713|0.15111837|0.43261454|0.26565784
1004;-0.49011537|-0.34613654|0.053219076|-0.25847667|-0.45117596|-0.14200546|0.20555992|-0.18854725|-0.37025136|0.43370846|0.37003055|0.39164987|-0.47640687|0.37261182|0.4173656|-0.22374156|0.20171647|0.2493099|0.5192915|0.38742462|0.6204994|-0.41854426|-0.2387176|-0.49806112|-0.44948596|0.43381616|-0.36334467|-0.012527183|0.31247747|-0.51153934|0.40856025|0.46460995|0.5216332|-0.25866863|-0.6047654|0.3215938|0.50320363|0.26558858|-0.32261986|0.25452402|-0.011503503|-0.27844936|0.30766296|-0.3529761|-0.4422212|-0.014880657|-0.33527496|-0.4629377|-0.1766092|-0.5185161|0.3945197|-0.2668538|0.026999835|-0.22237922|-0.44526494|-0.077477284|0.22784811|0.18254709|0.61497957|0.29922083|-0.045549475|-0.28573456|-0.024068952|0.30871004|-0.44576606|0.38426954|0.23215067|-0.2138795|0.48683858|0.27302247|0.123510316|0.10778595|-0.23563518|0.2515655|0.41117117|0.3151221|0.23810065|0.3322104|0.44709387|-0.111402035|0.6159312|-0.49110729|-0.41076326|-0.30141145|-0.42050168|0.31959763|-0.28061295|0.27940318|0.35904795|0.24096587|0.03847289|0.46548682|0.11127837|-0.51480705|-0.41453588|0.53318334|-0.5001627|0.23794232|0.37799087|0.29444954
1005;-0.577083|-0.2239808|-0.05730905|-0.33789423|-0.5231877|-0.36859515|0.26187855|-0.3534028|-0.40072453|0.43824074|0.47834587|0.37454182|-0.41624317|0.35723484|0.37157702|-0.20903543|0.18461822|0.15356763|0.48602536|0.36711228|0.44790602|-0.49163622|-0.20588678|-0.38752806|-0.42518172|0.49113297|-0.48548067|-0.2032765|0.42148244|-0.5123706|0.31049743|0.42051733|0.6481798|-0.4278358|-0.5368968|0.23826832|0.4310149|0.33559293|-0.36642036|0.24392946|0.07051794|-0.27872613|0.30638665|-0.40360075|-0.3304679|-0.08161874|-0.33114675|-0.40077576|-0.5129144|-0.55900824|0.4264415|-0.110562235|-0.075503655|-0.26356536|-0.53616154|0.03159904|0.22868118|0.11378342|0.46226874|0.28844765|-0.10422288|-0.4198841|0.04274023|0.44150645|-0.43588108|0.40250468|0.22243392|-0.1736043|0.66653204|0.32602906|0.27893406|0.2475906|-0.3666187|0.11739424|0.3758105|0.2187242|0.14178906|0.46900347|0.48154905|-0.21094236|0.47389293|-0.37686116|-0.54541457|-0.20483154|-0.577953|0.3440199|-0.45910856|0.20950484|0.329122|0.18153563|0.24253559|0.44734484|-0.07004264|-0.5378783|-0.33984473|0.34156275|-0.6372044|0.2851114|0.5995123|0.39773738
1006;-0.58633435|-0.19187136|-0.0063982625|-0.44040105|-0.3519439|-0.4630999|0.33389568|-0.2344057|-0.45559287|0.39320913|0.45871985|0.26797628|-0.26881942|0.38665083|0.5025886|-0.22580685|0.388592|0.025339305|0.36337695|0.15832277|0.40157083|-0.44261277|-0.4038347|-0.3816022|-0.35464612|0.30444866|-0.49372792|-0.177815|0.45245963|-0.6539328|0.59166604|0.45096195|0.39619228|-0.47923428|-0.5553414|0.38416517|0.59215254|0.23167016|-0.2373616|0.119901486|-0.003100738|-0.29633838|0.24255109|-0.44050488|-0.46451214|-0.021489877|-0.15210691|-0.5655901|-0.48750165|-0.27930155|0.44882587|-0.074512966|0.02725071|-0.51392156|-0.5221082|-0.027663358|0.34055617|0.035704654|0.33000582|0.2953823|-0.03754871|-0.50729185|0.11763497|0.33933017|-0.39196107|0.42592975|0.22572534|-0.09198342|0.47731483|0.025275767|0.34224507|0.047534958|-0.23599055|0.24343726|0.18242304|0.35570672|0.15037782|0.3803079|0.38793722|-0.20023032|0.35991272|-0.44049606|-0.7586713|-0.30460325|-0.34760123|0.32356974|-0.5775584|0.23325028|0.46292964|0.2518327|0.14887775|0.5092143|0.0041585974|-0.41811904|-0.2243554|0.41291043|-0.54470056|0.37142813|0.5248824|0.1553488
1007;-0.44739562|-0.19860692|-0.031166315|-0.3119911|-0.40323755|-0.23323181|0.26357538|-0.029945582|-0.4047343|0.5423634|0.49045005|0.27282113|-0.44827467|0.44887456|0.37562454|-0.107545495|0.31004775|0.12772776|0.36793986|0.3129627|0.28052193|-0.44150394|-0.20896702|-0.26558173|-0.44299814|0.44996795|-0.49820334|-0.25229558|0.5229892|-0.53520715|0.51506495|0.3815658|0.3695914|-0.44133842|-0.4911279|0.19337633|0.43144667|0.37864038|-0.23720273|0.17804864|-0.15836982|-0.23669565|0.22207397|-0.22926563|-0.44121844|-0.0007789284|-0.22167936|-0.38867253|-0.24607646|-0.5213602|0.53332126|-0.17857051|-0.07263583|-0.28872296|-0.375371|-0.027589723|0.20407942|0.022696324|0.48428968|0.30780774|-0.059428744|-0.52421236|-0.106992744|0.35247368|-0.32144493|0.3705128|0.24205023|-0.20952463|0.53060406|0.40215206|0.30875328|0.21651465|-0.2842323|0.07487275|0.4352999|0.30818507|-0.0049265176|0.49623218|0.3504876|-0.05579196|0.3961546|-0.29862106|-0.6317404|-0.16928601|-0.30504718|0.18816201|-0.3715913|0.3329433|0.33784837|0.12916106|0.20073268|0.49802226|0.01474442|-0.43470374|-0.5455755|0.46513325|-0.734118|0.28515035|0.45818245|0.13499957
1008;-0.45502308|-0.34795558|-0.14259033|-0.4542595|-0.54284054|-0.348296|0.29022652|-0.106016055|-0.5470556|0.5648704|0.35850674|0.32421973|-0.38007674|0.36875913|0.4288476|-0.19996804|0.19366843|0.02094689|0.49493158|0.3014038|0.52750206|-0.34083474|-0.30565667|-0.45592698|-0.45825052|0.4474573|-0.6344789|-0.2353982|0.46236634|-0.5898279|0.3641413|0.54693836|0.45683762|-0.46909365|-0.54423594|0.31875536|0.49896127|0.4140569|-0.035275236|0.12049391|0.017959425|-0.46843815|0.33868074|-0.3383435|-0.46451735|-0.101890035|-0.28468907|-0.6348103|-0.24601896|-0.46187177|0.6787617|-0.19647956|-0.046730157|-0.42139614|-0.6145967|0.0884964|0.11213957|0.10478675|0.59140396|0.31135124|0.110190704|-0.4425348|0.15317672|0.3684685|-0.44797385|0.41984898|0.37627947|-0.16685487|0.37819847|0.16308255|0.3104429|0.10461472|-0.39878184|0.29893315|0.3014133|0.30739626|0.17242259|0.31257033|0.5152939|-0.03646723|0.28405446|-0.47990182|-0.6677593|-0.45838553|-0.42999306|0.15423796|-0.46373594|0.22162499|0.40545762|0.24846196|0.24467486|0.48242635|0.11101465|-0.50573415|-0.4897654|0.55538|-0.66107994|0.2766132|0.58242965|0.06800771
1009;-0.49846685|-0.13146159|-0.03179043|-0.39806038|-0.37300164|-0.30043176|0.17392614|-0.21290787|-0.409319|0.35114557|0.55448323|0.40394035|-0.32645652|0.30838233|0.2899845|-0.08844088|0.2570304|0.2923244|0.49382827|0.38092047|0.36420774|-0.566483|-0.31077433|-0.24926698|-0.3984691|0.39011446|-0.46545026|-0.00075761974|0.33638114|-0.50810426|0.49746242|0.55064815|0.44146708|-0.5411481|-0.4477577|0.19098638|0.43027884|0.41215414|-0.33764222|0.25137883|-0.052175693|-0.32536635|0.24831133|-0.3878569|-0.47906646|0.015151404|-0.28985107|-0.46958277|-0.2634937|-0.40923297|0.579287|-0.31054968|-0.20763572|-0.3604575|-0.44765154|-0.02254831|0.3253848|-0.09265127|0.5563866|0.41592225|0.019969407|-0.35884875|0.039626002|0.25739107|-0.36390024|0.5015882|0.32378742|-0.0895317|0.5595006|0.3427425|0.16511406|0.29030046|-0.23663324|-0.03616208|0.32416114|0.18629034|0.06540848|0.41563857|0.43627945|-0.1303876|0.45442754|-0.52010334|-0.5623805|-0.34238267|-0.43862945|0.17232232|-0.38015586|0.3312002|0.38176176|0.23767601|0.16268863|0.5302276|-0.13226159|-0.23531644|-0.46733177|0.46442518|-0.5497886|0.085963085|0.44646606|0.20529614
1010;-0.2963488|-0.25117996|-0.020202123|-0.2032734|-0.5482303|-0.29034716|0.25926808|-0.24417299|-0.45809948|0.37791985|0.17665523|0.4369974|-0.45088384|0.47433954|0.3214423|-0.034231126|0.35326508|0.1941182|0.40147078|0.15774328|0.4259476|-0.22416314|-0.31691745|-0.34233588|-0.45364535|0.5460985|-0.31491503|-0.06523861|0.338665|-0.5556112|0.22023626|0.53527236|0.5193211|-0.28507772|-0.49284273|0.19453733|0.55770516|0.365326|-0.023290321|0.105122685|-0.06280631|-0.4493276|0.35250172|-0.34992483|-0.3193744|-0.098273516|-0.27229583|-0.51448286|-0.32337317|-0.5929629|0.3755427|-0.16017386|-0.16023162|-0.17464405|-0.4420149|0.16328059|0.1490905|-0.044763856|0.55089545|0.24742071|-0.009443946|-0.5153736|0.0133036|0.38299|-0.35632098|0.31700227|0.3251111|-0.119179055|0.52074826|0.23445445|0.221119|0.20409152|-0.27042007|0.27012706|0.32164127|0.25158322|0.07414743|0.33253765|0.38509613|-0.12349792|0.26187527|-0.20670691|-0.66311467|-0.4605195|-0.28275955|0.3881204|-0.34566483|0.17350064|0.39524835|0.1607121|0.30250406|0.38998097|-0.006106261|-0.25455034|-0.3729027|0.28290108|-0.487858|0.20614809|0.4804569|0.28339434
1011;-0.40962878|-0.19097708|-0.057162885|-0.2946524|-0.32538086|-0.31798276|0.35346988|-0.29975513|-0.5373367|0.5100769|0.40710208|0.23819867|-0.4991682|0.43844396|0.26828367|-0.3790693|0.4147278|-0.0017839968|0.48220792|0.5706971|0.67571133|-0.25943145|-0.31903982|-0.44607538|-0.47011957|0.4842915|-0.47568694|-0.2835754|0.5110838|-0.5814601|0.5199028|0.4943995|0.48276335|-0.33432364|-0.5796751|0.17731288|0.54917663|0.24274832|-0.32607013|0.13851628|0.0796535|-0.31451645|0.43429625|-0.40349907|-0.53160346|-0.2726476|-0.31498736|-0.51793087|-0.48479122|-0.61386985|0.6124615|-0.008531585|-0.0806109|-0.33224955|-0.47672173|0.015328102|0.40614465|0.110773526|0.39822853|0.21875796|-0.044098403|-0.4614294|0.01001817|0.3160628|-0.28684002|0.5754404|0.34702203|-0.39593697|0.58355397|0.5272875|0.3983779|0.024466679|-0.35834643|0.29626292|0.2924536|0.40772468|0.19442603|0.3111909|0.45825636|-0.1190988|0.5104534|-0.3155383|-0.6355521|-0.42169344|-0.4759425|0.13823444|-0.58436525|0.24198024|0.48874372|0.29096687|0.1481925|0.58540744|-0.05477625|-0.48307347|-0.44274125|0.47081786|-0.56023735|0.40761906|0.58679175|0.08122328
1012;-0.5191475|-0.24488756|-0.013025645|-0.3472029|-0.35085106|-0.26955855|0.27895033|-0.38320646|-0.4643186|0.43203956|0.5099365|0.16757202|-0.4183547|0.49905092|0.30034158|-0.33896688|0.2398448|0.03708215|0.38440055|0.19365379|0.5435668|-0.46194792|-0.12729299|-0.4364743|-0.38067514|0.39478984|-0.60327363|-0.15645166|0.41898876|-0.6421175|0.29812628|0.5879985|0.4002595|-0.32284436|-0.72324437|0.34763563|0.5607909|0.28452402|-0.25628847|0.22900008|-0.070901245|-0.3652803|0.1732699|-0.3460994|-0.355973|-0.062122315|-0.27795938|-0.5349192|-0.38141385|-0.45125535|0.6078151|-0.09249975|0.06818399|-0.5080677|-0.36154816|0.052678507|0.4114772|-0.01690071|0.48794898|0.20326665|-0.10092269|-0.4364607|0.31579936|0.31354833|-0.3628543|0.28418368|0.23225473|-0.030205831|0.47461388|0.50511986|0.30689365|0.17908403|-0.3489112|0.19554591|0.34306437|0.30252436|-0.15762694|0.29061842|0.40120843|-0.2611045|0.4094205|-0.51935303|-0.6974165|-0.37862164|-0.22874883|0.22344722|-0.52153283|0.25735837|0.5477666|0.14838037|-0.045552343|0.4688812|0.026423719|-0.4934286|-0.4560788|0.4726885|-0.40136647|0.3141953|0.38574454|0.23780389
1013;-0.5318335|-0.2397489|0.093219385|-0.2971884|-0.5229604|-0.27757254|0.3431831|-0.24827029|-0.58472085|0.38961896|0.47959563|0.34780633|-0.62216616|0.4527185|0.34273115|-0.37948|0.44110987|0.18392064|0.30825293|0.45747566|0.30086628|-0.53513855|-0.21944946|-0.38622558|-0.35002857|0.49566525|-0.46322024|-0.043002278|0.52202463|-0.5092235|0.53436893|0.55192953|0.42439675|-0.34109345|-0.66715395|0.22727786|0.4352599|0.29938468|-0.17853484|0.13909915|0.09097442|-0.39749902|0.1317246|-0.3475203|-0.3992286|-0.14708513|-0.35847044|-0.43645775|-0.27190503|-0.5438084|0.55381495|-0.23335242|-0.04642261|-0.28621796|-0.36608493|0.055415925|0.2874816|0.07979392|0.4810499|0.36558592|0.0007999204|-0.46710274|0.119470336|0.4426369|-0.40193087|0.22864258|0.151919|-0.2811089|0.57134026|0.1975237|0.22963691|0.13928369|-0.47810006|0.20840442|0.39057925|0.32264027|0.067091845|0.53842556|0.58014077|0.04429929|0.41320977|-0.39569208|-0.43491644|-0.16908848|-0.43121058|0.22285314|-0.45854262|0.22200906|0.62314636|0.23252143|0.30591336|0.5675904|-0.103923015|-0.2829162|-0.3362879|0.4547618|-0.549777|0.2041075|0.5018471|0.11475389
1014;-0.35709313|-0.31775314|-0.0036208164|-0.40958104|-0.40245253|-0.21216011|0.38139215|-0.27805153|-0.4275854|0.5351599|0.46834683|0.5685206|-0.39817464|0.3705107|0.29949033|-0.33142918|0.33912545|0.14191224|0.46037024|0.3869727|0.54280174|-0.33910128|-0.3155138|-0.37405533|-0.4860125|0.4143796|-0.5278521|-0.32245612|0.505357|-0.617901|0.4739591|0.46095052|0.3517838|-0.4311748|-0.51205283|0.19609815|0.42785558|0.3023777|-0.18091394|0.19277726|-0.016308993|-0.3536985|0.32403594|-0.34190333|-0.44789052|-0.08530408|-0.36040264|-0.4497422|-0.60874796|-0.49032578|0.5306655|-0.08780884|-0.0071334355|-0.2666312|-0.38391903|0.01479033|0.4411578|-0.10495467|0.37497014|0.33167714|-0.068266615|-0.59765434|0.012717698|0.23180363|-0.13895237|0.37228984|0.21181583|-0.30670783|0.5967429|0.45389262|0.4045054|0.3205283|-0.45774817|0.042243883|0.3578834|0.37925628|0.22043769|0.45234358|0.47254092|-0.22424844|0.4716136|-0.5265732|-0.47905737|-0.25604945|-0.32381937|0.12686287|-0.4940791|0.29617816|0.29354507|0.25977054|0.16836302|0.5059273|-0.09056778|-0.6457344|-0.45592877|0.48945192|-0.55723715|0.3780409|0.47144088|0.2655482
1015;-0.46601993|-0.17024413|0.09306666|-0.46210462|-0.5782109|-0.22886482|0.1976244|-0.10961878|-0.35678545|0.6350316|0.40333888|0.40610322|-0.4151293|0.37200883|0.28319636|-0.2264921|0.25176096|0.045973957|0.51536906|0.36231866|0.4064882|-0.3428095|-0.2230456|-0.3233939|-0.531039|0.5023023|-0.6322286|-0.29564783|0.37919107|-0.40348208|0.20868894|0.340592|0.5636876|-0.3432947|-0.62868106|0.26267034|0.29354227|0.4378172|-0.20604986|0.15763438|0.15223053|-0.24592957|0.42422083|-0.4858752|-0.27372956|-0.023990504|-0.32161337|-0.49457878|-0.30894238|-0.432996|0.4898554|-0.29594067|-0.053116452|-0.3955128|-0.30361077|0.20731822|0.4276815|-0.021022432|0.32440376|0.43269128|0.007296305|-0.42569488|-0.09189347|0.47274512|-0.32044274|0.4474158|0.027339354|-0.29537717|0.59819484|0.47920328|0.28394163|0.23489468|-0.4994116|-0.07267113|0.45432642|0.36109424|0.16902027|0.4194895|0.41438568|-0.24431165|0.4923152|-0.45897618|-0.42542958|-0.23497158|-0.37798628|0.39785224|-0.27233505|0.2952632|0.3085131|0.2760575|0.21901673|0.4155531|0.08969472|-0.44601887|-0.22990446|0.48291415|-0.5412347|0.30135435|0.5681975|0.13870355
1016;-0.4673569|-0.24408668|0.08906153|-0.40939608|-0.45765668|-0.32848138|0.34065196|-0.38014632|-0.16975458|0.5180343|0.45684558|0.29110062|-0.6661087|0.3553178|0.35847908|-0.14702624|0.5140256|0.15181424|0.5648302|0.2853949|0.30050647|-0.26805806|-0.23436922|-0.14435193|-0.37355852|0.20236781|-0.46658257|-0.16739133|0.485072|-0.5048169|0.30492693|0.4837678|0.3787427|-0.54485184|-0.5162925|0.20815198|0.3695413|0.18417248|-0.23340012|0.19085418|0.09774793|-0.41556615|0.25788844|-0.38302496|-0.49925485|-0.10918464|-0.4940462|-0.53335685|-0.27009523|-0.43930787|0.5092597|-0.238985|-0.015569665|-0.22446512|-0.41298845|-0.008067593|0.40452945|0.038274862|0.4759146|0.28896087|0.009994172|-0.47418743|-0.07540963|0.45801926|-0.3268725|0.33332422|0.20736337|-0.10071085|0.56868577|0.2777931|0.22544894|0.2280873|-0.49405205|0.123533465|0.4367258|0.2718181|0.12998444|0.2990716|0.47955316|-0.21706042|0.42384356|-0.47684693|-0.527035|-0.31034398|-0.4802641|0.24536668|-0.39009058|0.22213116|0.4444847|0.24392168|0.23098698|0.6104013|-0.14536145|-0.31250113|-0.36818492|0.47708333|-0.4695151|0.2688286|0.3789586|0.062523514
1017;-0.39764535|-0.21923059|0.012524083|-0.4162989|-0.46434283|-0.26909137|0.09880336|-0.23745593|-0.49364528|0.5439101|0.30378985|0.3986538|-0.42549488|0.46759254|0.42646137|-0.10033385|0.31225917|0.07426733|0.58044946|0.10554059|0.39531267|-0.39211485|-0.270498|-0.33922482|-0.4736478|0.52078545|-0.46319845|-0.28078005|0.3814084|-0.48478198|0.3999555|0.3603241|0.44267905|-0.4307566|-0.61825883|0.35843623|0.50001895|0.36402702|-0.36243337|0.2692648|0.085564785|-0.29298735|0.4675882|-0.17734441|-0.3359815|-0.08590683|-0.28567466|-0.4020306|-0.37748063|-0.37695587|0.54139334|-0.18940926|-0.15943108|-0.36370894|-0.49176133|0.07639728|0.34061924|0.2834175|0.58145595|0.20185442|0.080880985|-0.4732827|-0.011573732|0.41242954|-0.40228048|0.28664526|0.27516034|-0.17109871|0.53106326|0.28229386|0.3130577|0.17427698|-0.36962318|0.20833261|0.3492276|0.39048675|0.12511307|0.3194738|0.49516964|-0.15647277|0.33538637|-0.42736542|-0.39175445|-0.33425975|-0.35378003|0.08411799|-0.44694883|0.14979288|0.46496832|0.16168945|0.08557229|0.55441743|0.025461|-0.5447607|-0.3473188|0.31091624|-0.37695736|0.3154107|0.45968446|0.14658755
1018;-0.41523802|-0.44081676|0.0549281|-0.33309618|-0.5671294|-0.2837308|0.2622705|-0.12242147|-0.64274955|0.43026316|0.430827|0.30205607|-0.4643597|0.27372754|0.45090112|-0.076998584|0.1686111|0.22473389|0.37806743|0.30154577|0.45293167|-0.44866323|-0.11374071|-0.3224295|-0.39871356|0.44137427|-0.40066847|-0.2748355|0.49081755|-0.5735886|0.28733522|0.53695744|0.44939244|-0.33941704|-0.45616993|0.23380204|0.44475898|0.14541407|-0.24135904|0.2510536|0.033179842|-0.22667637|0.53146863|-0.14563654|-0.47053772|-0.2024774|-0.32899517|-0.50296867|-0.1392958|-0.3888793|0.5250837|-0.30551037|0.0076985545|-0.35958734|-0.5046507|0.22286153|0.35632676|0.15250963|0.5087316|0.16497488|0.14118136|-0.5009598|0.087158|0.3252833|-0.33432826|0.14464608|0.2038371|-0.070127934|0.6094803|0.13854377|0.1932694|0.25406927|-0.32474023|0.41686928|0.2765258|0.3403595|0.42622215|0.4305|0.47632664|0.07251376|0.4180941|-0.54413444|-0.71057856|-0.32057157|-0.14593747|0.30904824|-0.4247566|0.24073741|0.36791968|0.2358268|0.11097737|0.55834305|0.040756423|-0.59653753|-0.36739144|0.5647311|-0.49135584|0.17417091|0.54903126|0.1790473
1019;-0.48549563|-0.25675088|-0.021070227|-0.4072097|-0.5042106|-0.24012448|0.2249879|-0.32120007|-0.38541615|0.4872|0.36065316|0.48184425|-0.4467663|0.3882611|0.32059035|-0.24900594|0.3524463|0.1618883|0.47938558|0.23529217|0.34076336|-0.3105907|-0.19907016|-0.26843596|-0.4140047|0.34960932|-0.4328666|-0.26683408|0.40369856|-0.64081717|0.5228114|0.58229387|0.499797|-0.41531664|-0.5075786|0.14921933|0.43497854|0.32044306|-0.27270988|0.2303176|0.026552705|-0.45055997|0.21472524|-0.46911365|-0.39725423|-0.049706962|-0.30729556|-0.58881974|-0.44419754|-0.44147015|0.48642087|-0.15634644|-0.002864942|-0.43423608|-0.3599355|0.19092348|0.35163313|0.027457938|0.48326537|0.31065232|-0.19664055|-0.46936074|0.04404982|0.25568557|-0.33578444|0.30486768|0.23994711|-0.26351956|0.48326138|0.255775|0.36830944|0.27876982|-0.36996987|0.14134125|0.36330178|0.2580518|0.08965114|0.4230345|0.42531675|-0.21355501|0.5147097|-0.407796|-0.36674052|-0.28096697|-0.37613195|0.18408477|-0.28386784|0.2567213|0.33173454|0.351991|0.008581251|0.47586054|-0.105134964|-0.37923813|-0.36087787|0.4945073|-0.45070136|0.32291815|0.43629846|0.23779209
1020;-0.6618212|-0.20209406|-0.11849649|-0.4447465|-0.39839292|-0.21862218|0.21180242|-0.3270406|-0.3876115|0.48028192|0.44643313|0.30114883|-0.44115517|0.3204037|0.3286662|-0.18376379|0.28636426|0.18734871|0.45794737|0.13096598|0.42103174|-0.32614654|-0.21821092|-0.4701441|-0.59768724|0.50286263|-0.49766642|-0.23195687|0.556054|-0.45237595|0.40155894|0.47941613|0.47623232|-0.3219867|-0.5158549|0.31869647|0.49571636|0.3026682|-0.39899907|0.22758594|0.094846845|-0.30955142|0.29018855|-0.25912815|-0.4416637|-0.0016191304|-0.3096552|-0.45401183|-0.37043172|-0.5886121|0.5469512|0.01185827|-0.033768523|-0.313522|-0.36755753|0.17888549|0.23228258|0.26176152|0.39433324|0.28041857|0.1523576|-0.4379229|0.16820902|0.28180432|-0.36220494|0.30716243|0.11724163|-0.23089477|0.5381631|0.30998704|0.25155917|0.25401962|-0.3465821|0.31512254|0.32812446|0.21338275|0.117860354|0.45342562|0.35680848|6.981194e-06|0.40564597|-0.5496439|-0.40802902|-0.50030106|-0.42853332|0.15971248|-0.2965904|0.24680635|0.43989152|0.34856305|0.20616192|0.44561988|-0.016178615|-0.45433027|-0.26010025|0.44311813|-0.49304745|0.10698411|0.5559672|0.277881
