state;action_reward;n_state
29816&2|18970&5|34155&3|24181&3|43081&3|52105&5|30579&5|15971&5|72497&4|41599&4|28011&2|74750&3;52942&4|24235&4|57440&5|71637&5|7304&5|4036&3|27105&3|52942&4|29042&5|49775&5;29816&2|18970&5|34155&3|24181&3|43081&3|52105&5|30579&5|15971&5|72497&4|41599&4|28011&2|74750&3|52942&4|24235&4|57440&5|71637&5|7304&5|4036&3|27105&3|52942&4|29042&5|49775&5
30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5;36840&5|36840&5|36840&5|36840&5|36840&5|36840&5|36840&5|36840&5|36840&5|36840&5;30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|30974&5|36840&5|36840&5|36840&5|36840&5|36840&5|36840&5|36840&5|36840&5|36840&5|36840&5
1079&4|1079&4|6259&5|6259&5|65456&5|6259&5|6259&5|6259&5|65456&5|6259&5|6259&5|6259&5;2958&4|2958&4|2958&4|2958&4|2958&4|2958&4|2958&4|2958&4|2958&4|2958&4;1079&4|1079&4|6259&5|6259&5|65456&5|6259&5|6259&5|6259&5|65456&5|6259&5|6259&5|6259&5|2958&4|2958&4|2958&4|2958&4|2958&4|2958&4|2958&4|2958&4|2958&4|2958&4
70819&4|7468&4|66047&3|60169&4|5390&4|67815&4|78817&3|63521&4|4416&5|5322&5|16511&5|63521&4;43808&4|78871&4|34803&5|30974&5|22429&3|34803&5|2588&5|30974&5|22429&3|31015&5;70819&4|7468&4|66047&3|60169&4|5390&4|67815&4|78817&3|63521&4|4416&5|5322&5|16511&5|63521&4|43808&4|78871&4|34803&5|30974&5|22429&3|34803&5|2588&5|30974&5|22429&3|31015&5
63464&5|32752&3|5413&4|71111&4|52519&3|52042&3|47001&4|46132&4|43955&3|47993&5|46132&4|57406&5;33644&3|52640&3|52640&3|52866&3|33644&3|46173&3|52764&4|38485&4|46173&3|33644&3;63464&5|32752&3|5413&4|71111&4|52519&3|52042&3|47001&4|46132&4|43955&3|47993&5|46132&4|57406&5|33644&3|52640&3|52640&3|52866&3|33644&3|46173&3|52764&4|38485&4|46173&3|33644&3
67841&3|68164&5|68164&5|67841&3|68164&5|68164&5|67841&3|67841&3|68164&5|67841&3|68164&5|67841&3;45959&5|45959&5|45959&5|45959&5|45959&5|45959&5|45959&5|45959&5|45959&5|45959&5;67841&3|68164&5|68164&5|67841&3|68164&5|68164&5|67841&3|67841&3|68164&5|67841&3|68164&5|67841&3|45959&5|45959&5|45959&5|45959&5|45959&5|45959&5|45959&5|45959&5|45959&5|45959&5
4783&4|34893&4|7716&4|26235&3|30815&4|26434&3|24969&3|29911&2|4783&4|26434&3|31089&4|68554&5;37834&4|45738&4|45845&4|45845&4|45845&4|35120&2|60213&4|35120&2|45845&4|73171&4;4783&4|34893&4|7716&4|26235&3|30815&4|26434&3|24969&3|29911&2|4783&4|26434&3|31089&4|68554&5|37834&4|45738&4|45845&4|45845&4|45845&4|35120&2|60213&4|35120&2|45845&4|73171&4
21078&5|22873&5|21078&5|22873&5|22873&5|22873&5|21078&5|78570&3|21078&5|78570&3|22873&5|21078&5;19433&3|7432&5|7432&5|7432&5|19433&3|19433&3|7432&5|19433&3|7432&5|7432&5;21078&5|22873&5|21078&5|22873&5|22873&5|22873&5|21078&5|78570&3|21078&5|78570&3|22873&5|21078&5|19433&3|7432&5|7432&5|7432&5|19433&3|19433&3|7432&5|19433&3|7432&5|7432&5
8412&5|8412&5|13347&5|7632&5|13347&5|8412&5|7632&5|8412&5|7632&5|7632&5|8412&5|54599&5;75949&5|75949&5|75949&5|4224&5|75949&5|4224&5|4224&5|4224&5|75949&5|4224&5;8412&5|8412&5|13347&5|7632&5|13347&5|8412&5|7632&5|8412&5|7632&5|7632&5|8412&5|54599&5|75949&5|75949&5|75949&5|4224&5|75949&5|4224&5|4224&5|4224&5|75949&5|4224&5
37596&4|37596&4|78572&5|78572&5|19546&5|19546&5|19546&5|78572&5|37596&4|19546&5|19546&5|37596&4;19545&4|19545&4|19545&4|19545&4|19545&4|19545&4|19545&4|19545&4|19545&4|19545&4;37596&4|37596&4|78572&5|78572&5|19546&5|19546&5|19546&5|78572&5|37596&4|19546&5|19546&5|37596&4|19545&4|19545&4|19545&4|19545&4|19545&4|19545&4|19545&4|19545&4|19545&4|19545&4
5035&5|41249&4|39840&5|40179&4|12689&5|41249&4|40179&4|41249&4|41249&4|40344&5|41759&4|387&4;34097&5|77612&4|44965&4|44965&4|49877&4|49877&4|77612&4|49877&4|77612&4|77612&4;5035&5|41249&4|39840&5|40179&4|12689&5|41249&4|40179&4|41249&4|41249&4|40344&5|41759&4|387&4|34097&5|77612&4|44965&4|44965&4|49877&4|49877&4|77612&4|49877&4|77612&4|77612&4
17620&5|35284&3|26508&4|2805&4|17620&5|32231&5|28958&5|76062&4|61725&5|26508&4|32231&5|39768&4;7360&4|53386&5|40674&4|53386&5|223&5|7360&4|7360&4|7360&4|53386&5|7360&4;17620&5|35284&3|26508&4|2805&4|17620&5|32231&5|28958&5|76062&4|61725&5|26508&4|32231&5|39768&4|7360&4|53386&5|40674&4|53386&5|223&5|7360&4|7360&4|7360&4|53386&5|7360&4
20756&3|57398&4|16502&4|76288&4|2432&5|9109&5|15428&5|27086&3|53617&5|60427&5|17688&3|61527&5;45753&3|34086&4|36155&2|23245&5|75257&5|34086&4|4069&5|12722&4|37204&5|824&4;20756&3|57398&4|16502&4|76288&4|2432&5|9109&5|15428&5|27086&3|53617&5|60427&5|17688&3|61527&5|45753&3|34086&4|36155&2|23245&5|75257&5|34086&4|4069&5|12722&4|37204&5|824&4
16945&4|16945&4|58250&3|16945&4|58250&3|16945&4|76971&5|16945&4|16945&4|16945&4|16945&4|16945&4;58747&5|58747&5|58747&5|58747&5|58747&5|58747&5|58747&5|58747&5|58747&5|58747&5;16945&4|16945&4|58250&3|16945&4|58250&3|16945&4|76971&5|16945&4|16945&4|16945&4|16945&4|16945&4|58747&5|58747&5|58747&5|58747&5|58747&5|58747&5|58747&5|58747&5|58747&5|58747&5
47245&4|49602&3|51574&2|51959&5|72120&5|58704&5|49894&5|18002&5|45684&2|19834&5|11944&5|32530&4;11255&3|52975&5|52984&2|43381&3|19927&5|53162&5|52727&5|47287&5|60741&4|53152&5;47245&4|49602&3|51574&2|51959&5|72120&5|58704&5|49894&5|18002&5|45684&2|19834&5|11944&5|32530&4|11255&3|52975&5|52984&2|43381&3|19927&5|53162&5|52727&5|47287&5|60741&4|53152&5
5638&5|24848&5|24848&5|28117&5|5599&3|24848&5|28117&5|5940&5|28117&5|24848&5|6306&5|6193&5;5322&4|19827&4|26034&4|19827&4|19827&4|19827&4|26034&4|26034&4|26034&4|5322&4;5638&5|24848&5|24848&5|28117&5|5599&3|24848&5|28117&5|5940&5|28117&5|24848&5|6306&5|6193&5|5322&4|19827&4|26034&4|19827&4|19827&4|19827&4|26034&4|26034&4|26034&4|5322&4
45252&5|45252&5|46155&4|45252&5|46155&4|45252&5|45252&5|45252&5|32378&5|46155&4|46155&4|46155&4;74231&5|74231&5|74231&5|74231&5|74231&5|74231&5|74231&5|74231&5|74231&5|74231&5;45252&5|45252&5|46155&4|45252&5|46155&4|45252&5|45252&5|45252&5|32378&5|46155&4|46155&4|46155&4|74231&5|74231&5|74231&5|74231&5|74231&5|74231&5|74231&5|74231&5|74231&5|74231&5
76231&5|47802&5|47802&5|77878&4|77878&4|45696&5|43760&4|76231&5|77878&4|57027&4|77878&4|57027&4;36852&5|46454&5|51247&4|46454&5|36852&5|51248&4|36852&5|51247&4|46454&5|36852&5;76231&5|47802&5|47802&5|77878&4|77878&4|45696&5|43760&4|76231&5|77878&4|57027&4|77878&4|57027&4|36852&5|46454&5|51247&4|46454&5|36852&5|51248&4|36852&5|51247&4|46454&5|36852&5
16963&5|71304&4|68279&4|71980&3|8593&5|72475&4|69591&4|64477&5|18848&4|72241&5|57233&5|65006&4;39847&5|7972&5|36295&3|20483&5|31185&4|35869&4|22445&4|35869&4|39847&5|33109&5;16963&5|71304&4|68279&4|71980&3|8593&5|72475&4|69591&4|64477&5|18848&4|72241&5|57233&5|65006&4|39847&5|7972&5|36295&3|20483&5|31185&4|35869&4|22445&4|35869&4|39847&5|33109&5
35288&4|27205&4|29826&4|2743&5|11083&5|34213&3|2427&4|40165&4|73240&3|44364&4|63330&2|44375&5;58639&4|41051&3|60908&4|49974&4|14849&4|44101&4|41051&3|47781&5|47781&5|14849&4;35288&4|27205&4|29826&4|2743&5|11083&5|34213&3|2427&4|40165&4|73240&3|44364&4|63330&2|44375&5|58639&4|41051&3|60908&4|49974&4|14849&4|44101&4|41051&3|47781&5|47781&5|14849&4
12516&5|12350&2|10502&3|24100&4|9083&5|14530&3|7867&4|7285&4|4206&4|4707&4|5977&3|12199&3;13547&5|20055&5|59676&5|7877&5|14150&5|7968&5|24308&5|25474&4|14150&5|76185&5;12516&5|12350&2|10502&3|24100&4|9083&5|14530&3|7867&4|7285&4|4206&4|4707&4|5977&3|12199&3|13547&5|20055&5|59676&5|7877&5|14150&5|7968&5|24308&5|25474&4|14150&5|76185&5
40165&3|44999&5|37875&5|27162&5|68693&4|47031&4|27162&5|45418&4|74577&5|74577&5|44999&5|66868&4;49925&4|2111&4|37849&5|46692&5|49925&4|49925&4|49925&4|37849&5|46692&5|49925&4;40165&3|44999&5|37875&5|27162&5|68693&4|47031&4|27162&5|45418&4|74577&5|74577&5|44999&5|66868&4|49925&4|2111&4|37849&5|46692&5|49925&4|49925&4|49925&4|37849&5|46692&5|49925&4
70468&4|4912&4|18522&4|6507&4|78084&4|77646&4|5126&4|232&4|56685&4|68662&4|56512&5|21930&4;79235&4|79235&4|32932&3|30974&4|44855&4|74501&5|79235&4|32932&3|74501&5|74501&5;70468&4|4912&4|18522&4|6507&4|78084&4|77646&4|5126&4|232&4|56685&4|68662&4|56512&5|21930&4|79235&4|79235&4|32932&3|30974&4|44855&4|74501&5|79235&4|32932&3|74501&5|74501&5
25251&5|79710&5|78266&5|78817&1|78334&5|78015&3|25251&5|78266&5|77872&5|2927&4|2927&4|75397&5;2588&4|31822&4|2588&4|31822&4|31822&4|22429&3|2588&4|31822&4|31822&4|31822&4;25251&5|79710&5|78266&5|78817&1|78334&5|78015&3|25251&5|78266&5|77872&5|2927&4|2927&4|75397&5|2588&4|31822&4|2588&4|31822&4|31822&4|22429&3|2588&4|31822&4|31822&4|31822&4
58299&5|64640&4|11566&4|27074&5|14632&4|71670&4|3633&4|15040&5|56782&3|56782&3|67041&5|50675&4;77435&4|57387&4|13147&5|15747&4|72490&3|35131&4|38043&4|11252&5|70433&4|55444&5;58299&5|64640&4|11566&4|27074&5|14632&4|71670&4|3633&4|15040&5|56782&3|56782&3|67041&5|50675&4|77435&4|57387&4|13147&5|15747&4|72490&3|35131&4|38043&4|11252&5|70433&4|55444&5
74633&5|65269&4|60882&3|65269&4|55881&3|65269&4|74633&5|60882&3|74633&5|74633&5|74633&5|74633&5;76678&4|76678&4|76678&4|360&4|76678&4|360&4|360&4|76678&4|76678&4|76678&4;74633&5|65269&4|60882&3|65269&4|55881&3|65269&4|74633&5|60882&3|74633&5|74633&5|74633&5|74633&5|76678&4|76678&4|76678&4|360&4|76678&4|360&4|360&4|76678&4|76678&4|76678&4
68226&4|19602&5|25902&4|68226&4|50597&5|56239&5|50597&5|68226&4|41796&5|50597&5|68226&4|19602&5;43073&3|47338&4|47338&4|52120&3|43073&3|4798&5|43073&3|4798&5|47338&4|43073&3;68226&4|19602&5|25902&4|68226&4|50597&5|56239&5|50597&5|68226&4|41796&5|50597&5|68226&4|19602&5|43073&3|47338&4|47338&4|52120&3|43073&3|4798&5|43073&3|4798&5|47338&4|43073&3
76140&3|22567&4|53421&5|22567&4|54482&5|4810&5|31&5|28984&5|25788&5|31&5|27788&5|76140&3;66256&5|47957&5|43634&5|75868&5|39197&5|49822&4|43634&5|42920&3|43634&5|75868&5;76140&3|22567&4|53421&5|22567&4|54482&5|4810&5|31&5|28984&5|25788&5|31&5|27788&5|76140&3|66256&5|47957&5|43634&5|75868&5|39197&5|49822&4|43634&5|42920&3|43634&5|75868&5
76890&4|79475&4|59446&2|14026&4|7814&4|6135&5|26481&3|2641&3|69790&4|69795&3|2640&3|56701&3;32092&5|41331&5|35869&4|43718&3|37714&4|34074&3|49144&4|8289&4|35689&4|31608&4;76890&4|79475&4|59446&2|14026&4|7814&4|6135&5|26481&3|2641&3|69790&4|69795&3|2640&3|56701&3|32092&5|41331&5|35869&4|43718&3|37714&4|34074&3|49144&4|8289&4|35689&4|31608&4
5161&5|4740&5|5361&5|40953&5|40953&5|5361&5|5361&5|40953&5|40953&5|5361&5|4740&5|40953&5;7965&5|7965&5|7965&5|7965&5|7965&5|7965&5|7965&5|7965&5|7965&5|7965&5;5161&5|4740&5|5361&5|40953&5|40953&5|5361&5|5361&5|40953&5|40953&5|5361&5|4740&5|40953&5|7965&5|7965&5|7965&5|7965&5|7965&5|7965&5|7965&5|7965&5|7965&5|7965&5
32597&5|70468&5|65988&4|70468&5|65988&4|70468&5|65988&4|70468&5|32597&5|70468&5|65988&4|32597&5;7941&4|7941&4|7941&4|7941&4|7941&4|7941&4|7941&4|7941&4|7941&4|7941&4;32597&5|70468&5|65988&4|70468&5|65988&4|70468&5|65988&4|70468&5|32597&5|70468&5|65988&4|32597&5|7941&4|7941&4|7941&4|7941&4|7941&4|7941&4|7941&4|7941&4|7941&4|7941&4
76107&4|51070&5|76107&4|51070&5|51070&5|76107&4|76107&4|51070&5|76107&4|51070&5|51070&5|76107&4;23156&3|23156&3|23156&3|23156&3|23156&3|23156&3|23156&3|23156&3|23156&3|23156&3;76107&4|51070&5|76107&4|51070&5|51070&5|76107&4|76107&4|51070&5|76107&4|51070&5|51070&5|76107&4|23156&3|23156&3|23156&3|23156&3|23156&3|23156&3|23156&3|23156&3|23156&3|23156&3
35700&5|17958&4|62397&5|75600&5|35700&5|35700&5|75600&5|62397&5|17958&4|17958&4|36924&5|62397&5;54165&4|49008&4|54165&4|54165&4|41426&4|54165&4|54165&4|54165&4|41426&4|41426&4;35700&5|17958&4|62397&5|75600&5|35700&5|35700&5|75600&5|62397&5|17958&4|17958&4|36924&5|62397&5|54165&4|49008&4|54165&4|54165&4|41426&4|54165&4|54165&4|54165&4|41426&4|41426&4
11686&5|44062&5|11686&5|11686&5|15441&5|44062&5|15441&5|11686&5|44062&5|44062&5|15441&5|11686&5;53964&5|53964&5|53964&5|53964&5|53964&5|53964&5|53964&5|53964&5|53964&5|53964&5;11686&5|44062&5|11686&5|11686&5|15441&5|44062&5|15441&5|11686&5|44062&5|44062&5|15441&5|11686&5|53964&5|53964&5|53964&5|53964&5|53964&5|53964&5|53964&5|53964&5|53964&5|53964&5
75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5;77508&5|77508&5|77508&5|77508&5|77508&5|77508&5|77508&5|77508&5|77508&5|77508&5;75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|75358&5|77508&5|77508&5|77508&5|77508&5|77508&5|77508&5|77508&5|77508&5|77508&5|77508&5
4854&4|26340&4|26340&4|17457&4|22093&3|16576&4|16576&4|18029&4|16576&4|72929&4|27796&4|27796&4;29657&5|57309&4|57309&4|29657&5|57309&4|6670&4|6670&4|6670&4|6670&4|6670&4;4854&4|26340&4|26340&4|17457&4|22093&3|16576&4|16576&4|18029&4|16576&4|72929&4|27796&4|27796&4|29657&5|57309&4|57309&4|29657&5|57309&4|6670&4|6670&4|6670&4|6670&4|6670&4
4815&5|4815&5|4815&5|4815&5|4815&5|4815&5|47166&3|47166&3|47166&3|47166&3|4815&5|47166&3;11080&5|11080&5|11080&5|11080&5|11080&5|11080&5|11080&5|11080&5|11080&5|11080&5;4815&5|4815&5|4815&5|4815&5|4815&5|4815&5|47166&3|47166&3|47166&3|47166&3|4815&5|47166&3|11080&5|11080&5|11080&5|11080&5|11080&5|11080&5|11080&5|11080&5|11080&5|11080&5
56223&4|13446&5|48867&5|44535&4|44592&4|48867&5|55546&5|48285&5|48519&5|5017&4|65237&5|25822&5;51262&4|47427&4|47427&4|51262&4|44281&4|50082&3|50082&3|50082&3|51262&4|51262&4;56223&4|13446&5|48867&5|44535&4|44592&4|48867&5|55546&5|48285&5|48519&5|5017&4|65237&5|25822&5|51262&4|47427&4|47427&4|51262&4|44281&4|50082&3|50082&3|50082&3|51262&4|51262&4
73594&4|31230&3|5435&5|33391&3|34437&3|24745&4|27310&3|77786&4|74261&5|72586&5|31676&5|59104&4;46795&3|5155&3|39938&3|47358&3|52041&2|49251&4|40592&5|4284&3|40034&4|40133&5;73594&4|31230&3|5435&5|33391&3|34437&3|24745&4|27310&3|77786&4|74261&5|72586&5|31676&5|59104&4|46795&3|5155&3|39938&3|47358&3|52041&2|49251&4|40592&5|4284&3|40034&4|40133&5
28393&3|57944&5|23384&3|587&3|23084&4|60142&3|58861&5|67703&4|72442&5|28798&5|69984&3|61927&4;34229&2|39853&1|42354&5|32301&3|26222&4|46540&3|57976&5|39686&4|39274&4|39650&5;28393&3|57944&5|23384&3|587&3|23084&4|60142&3|58861&5|67703&4|72442&5|28798&5|69984&3|61927&4|34229&2|39853&1|42354&5|32301&3|26222&4|46540&3|57976&5|39686&4|39274&4|39650&5
52853&5|67111&5|8220&5|4285&5|14603&5|24246&5|52280&3|4249&5|52280&3|6965&5|68472&1|19699&3;64032&4|70528&3|4193&5|27858&4|4656&5|4656&5|12223&5|4997&5|4690&5|73380&4;52853&5|67111&5|8220&5|4285&5|14603&5|24246&5|52280&3|4249&5|52280&3|6965&5|68472&1|19699&3|64032&4|70528&3|4193&5|27858&4|4656&5|4656&5|12223&5|4997&5|4690&5|73380&4
15416&4|36730&5|35315&1|35869&1|37245&5|50854&5|9333&5|50854&5|18476&4|78334&5|5720&5|35700&5;40043&4|40043&4|43073&2|6321&5|4215&4|47957&3|20356&5|41419&4|45943&3|4215&4;15416&4|36730&5|35315&1|35869&1|37245&5|50854&5|9333&5|50854&5|18476&4|78334&5|5720&5|35700&5|40043&4|40043&4|43073&2|6321&5|4215&4|47957&3|20356&5|41419&4|45943&3|4215&4
14148&5|69832&2|4596&5|63475&3|50854&3|4550&4|4550&4|10312&3|56122&4|53374&4|65967&4|7468&5;2112&1|77065&4|79057&4|2688&4|79057&4|71013&5|79463&5|3037&1|79463&5|15376&3;14148&5|69832&2|4596&5|63475&3|50854&3|4550&4|4550&4|10312&3|56122&4|53374&4|65967&4|7468&5|2112&1|77065&4|79057&4|2688&4|79057&4|71013&5|79463&5|3037&1|79463&5|15376&3
67129&5|72459&5|72459&5|73747&4|72817&5|6750&4|17670&5|72459&5|68005&5|6750&4|22360&1|64689&4;21141&3|66506&5|45961&5|3100&5|31278&5|71990&4|71990&4|21141&3|4985&5|71990&4;67129&5|72459&5|72459&5|73747&4|72817&5|6750&4|17670&5|72459&5|68005&5|6750&4|22360&1|64689&4|21141&3|66506&5|45961&5|3100&5|31278&5|71990&4|71990&4|21141&3|4985&5|71990&4
41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5;35650&5|35650&5|35650&5|35650&5|35650&5|35650&5|35650&5|35650&5|35650&5|35650&5;41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|41603&5|35650&5|35650&5|35650&5|35650&5|35650&5|35650&5|35650&5|35650&5|35650&5|35650&5
30843&4|5391&4|34556&3|5391&4|20443&5|34556&3|5391&4|50975&5|20443&5|20443&5|20443&5|28694&5;19753&5|19753&5|19753&5|19753&5|19753&5|70160&4|70160&4|19753&5|19753&5|19753&5;30843&4|5391&4|34556&3|5391&4|20443&5|34556&3|5391&4|50975&5|20443&5|20443&5|20443&5|28694&5|19753&5|19753&5|19753&5|19753&5|19753&5|70160&4|70160&4|19753&5|19753&5|19753&5
65226&5|75112&4|74966&2|8059&5|77864&5|18411&5|72599&3|3901&5|22583&4|22583&4|69297&3|67137&5;22153&5|30048&4|24837&3|3573&4|22736&5|21692&5|57665&4|79685&5|21274&5|25335&5;65226&5|75112&4|74966&2|8059&5|77864&5|18411&5|72599&3|3901&5|22583&4|22583&4|69297&3|67137&5|22153&5|30048&4|24837&3|3573&4|22736&5|21692&5|57665&4|79685&5|21274&5|25335&5
38346&5|38346&5|74927&4|23242&4|23242&4|9314&5|3100&4|12401&5|37378&3|38346&5|3100&4|4001&3;8896&4|7785&5|7785&5|7785&5|7478&5|8896&4|8896&4|7785&5|77944&3|77944&3;38346&5|38346&5|74927&4|23242&4|23242&4|9314&5|3100&4|12401&5|37378&3|38346&5|3100&4|4001&3|8896&4|7785&5|7785&5|7785&5|7478&5|8896&4|8896&4|7785&5|77944&3|77944&3
21020&5|21669&5|5888&4|4386&4|5027&4|21669&5|6099&5|19697&2|53940&4|56538&4|54532&5|60306&5;39464&4|37162&5|9497&5|42523&4|9776&4|29820&5|35441&5|5728&5|19579&5|4895&5;21020&5|21669&5|5888&4|4386&4|5027&4|21669&5|6099&5|19697&2|53940&4|56538&4|54532&5|60306&5|39464&4|37162&5|9497&5|42523&4|9776&4|29820&5|35441&5|5728&5|19579&5|4895&5
27165&5|6294&5|62608&4|76301&5|27915&5|65717&3|75129&4|78196&4|8900&5|65006&5|55881&5|72117&5;78326&5|78984&4|77803&5|78444&5|1883&4|73327&5|35596&4|76838&5|37101&5|1883&4;27165&5|6294&5|62608&4|76301&5|27915&5|65717&3|75129&4|78196&4|8900&5|65006&5|55881&5|72117&5|78326&5|78984&4|77803&5|78444&5|1883&4|73327&5|35596&4|76838&5|37101&5|1883&4
26747&3|56753&5|8882&4|15122&4|15122&4|56753&5|68095&3|8882&4|26747&3|15122&4|71067&3|26747&3;57027&4|57027&4|738&4|57027&4|57027&4|738&4|57027&4|57027&4|738&4|57027&4;26747&3|56753&5|8882&4|15122&4|15122&4|56753&5|68095&3|8882&4|26747&3|15122&4|71067&3|26747&3|57027&4|57027&4|738&4|57027&4|57027&4|738&4|57027&4|57027&4|738&4|57027&4
32739&4|5838&5|13802&5|13802&5|32739&4|5700&5|24543&5|32739&4|5628&4|5700&5|12669&4|32739&4;33924&5|31926&5|32490&5|33064&4|33924&5|33924&5|31926&5|31926&5|33064&4|33064&4;32739&4|5838&5|13802&5|13802&5|32739&4|5700&5|24543&5|32739&4|5628&4|5700&5|12669&4|32739&4|33924&5|31926&5|32490&5|33064&4|33924&5|33924&5|31926&5|31926&5|33064&4|33064&4
71917&4|25947&5|18940&4|17750&4|71865&4|4465&5|71917&4|29816&4|25947&5|5586&5|25661&4|18940&4;77605&5|47392&4|52919&3|47392&4|77605&5|77605&5|52919&3|14282&5|47392&4|52482&3;71917&4|25947&5|18940&4|17750&4|71865&4|4465&5|71917&4|29816&4|25947&5|5586&5|25661&4|18940&4|77605&5|47392&4|52919&3|47392&4|77605&5|77605&5|52919&3|14282&5|47392&4|52482&3
21655&5|36924&5|23918&5|32037&5|13743&5|36924&5|36924&5|23918&5|23918&5|21655&5|23918&5|69601&5;49532&1|43760&5|43760&5|43760&5|44925&5|43760&5|43760&5|73119&5|43760&5|49532&1;21655&5|36924&5|23918&5|32037&5|13743&5|36924&5|36924&5|23918&5|23918&5|21655&5|23918&5|69601&5|49532&1|43760&5|43760&5|43760&5|44925&5|43760&5|43760&5|73119&5|43760&5|49532&1
12011&4|71361&2|71361&2|73454&4|56384&5|53792&3|74241&2|75345&3|23647&5|70533&4|55441&3|71361&2;79799&5|53627&5|32278&4|32278&4|32086&4|63504&5|63504&5|56890&3|75214&3|79799&5;12011&4|71361&2|71361&2|73454&4|56384&5|53792&3|74241&2|75345&3|23647&5|70533&4|55441&3|71361&2|79799&5|53627&5|32278&4|32278&4|32086&4|63504&5|63504&5|56890&3|75214&3|79799&5
4826&4|72010&2|74091&5|4826&4|52363&4|77440&5|77597&3|60806&5|21786&5|74465&2|1740&5|4578&5;45258&4|45258&4|14358&5|42914&4|38725&5|38725&5|44658&4|42914&4|45013&3|40164&5;4826&4|72010&2|74091&5|4826&4|52363&4|77440&5|77597&3|60806&5|21786&5|74465&2|1740&5|4578&5|45258&4|45258&4|14358&5|42914&4|38725&5|38725&5|44658&4|42914&4|45013&3|40164&5
46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4;47906&3|47906&3|47906&3|47906&3|47906&3|47906&3|47906&3|47906&3|47906&3|47906&3;46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|46865&4|47906&3|47906&3|47906&3|47906&3|47906&3|47906&3|47906&3|47906&3|47906&3|47906&3
2182&2|78634&5|56685&5|78634&5|58492&5|56367&4|62355&3|2182&2|75655&5|74025&4|62355&3|7048&5;21301&4|38279&3|38279&3|22296&2|22296&2|22296&2|27904&3|21301&4|22864&2|22296&2;2182&2|78634&5|56685&5|78634&5|58492&5|56367&4|62355&3|2182&2|75655&5|74025&4|62355&3|7048&5|21301&4|38279&3|38279&3|22296&2|22296&2|22296&2|27904&3|21301&4|22864&2|22296&2
19093&4|4690&5|78266&3|21043&5|72784&4|25530&3|27668&5|27668&5|62771&4|28136&5|73508&5|54844&5;15566&4|74278&2|52751&5|41312&5|68777&3|24898&5|41580&5|40685&5|74276&5|72155&5;19093&4|4690&5|78266&3|21043&5|72784&4|25530&3|27668&5|27668&5|62771&4|28136&5|73508&5|54844&5|15566&4|74278&2|52751&5|41312&5|68777&3|24898&5|41580&5|40685&5|74276&5|72155&5
69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2;69429&3|69429&3|69429&3|69429&3|69429&3|69429&3|69429&3|69429&3|69429&3|69429&3;69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69795&2|69429&3|69429&3|69429&3|69429&3|69429&3|69429&3|69429&3|69429&3|69429&3|69429&3
26385&4|8075&5|74883&4|5789&4|74883&4|8075&5|5789&4|26385&4|5789&4|74883&4|26385&4|26385&4;73508&4|73508&4|27257&5|27257&5|73508&4|73508&4|73508&4|27257&5|27257&5|27257&5;26385&4|8075&5|74883&4|5789&4|74883&4|8075&5|5789&4|26385&4|5789&4|74883&4|26385&4|26385&4|73508&4|73508&4|27257&5|27257&5|73508&4|73508&4|73508&4|27257&5|27257&5|27257&5
41133&4|21579&4|51569&4|59067&3|32020&4|20866&3|59662&5|74501&4|44270&3|16405&4|41133&4|2433&5;34921&5|23419&4|14516&5|70080&5|42967&4|23419&4|50365&5|70080&5|34921&5|7310&4;41133&4|21579&4|51569&4|59067&3|32020&4|20866&3|59662&5|74501&4|44270&3|16405&4|41133&4|2433&5|34921&5|23419&4|14516&5|70080&5|42967&4|23419&4|50365&5|70080&5|34921&5|7310&4
79813&5|30619&1|33657&3|70558&2|3482&2|55329&4|70268&4|29785&5|3114&5|24037&5|70225&5|57050&5;34040&3|41689&5|26928&5|38874&3|34040&3|26928&5|3225&5|26928&5|31015&5|20751&5;79813&5|30619&1|33657&3|70558&2|3482&2|55329&4|70268&4|29785&5|3114&5|24037&5|70225&5|57050&5|34040&3|41689&5|26928&5|38874&3|34040&3|26928&5|3225&5|26928&5|31015&5|20751&5
