state;action_reward;n_state
286&4|688&1|288&1|993&5|682&1|354&4|902&4|294&4|751&4|948&1|270&4|471&3;480&5|483&4|318&5|172&5|483&4|193&5|520&4|64&5|64&5|520&4;286&4|688&1|288&1|993&5|682&1|354&4|902&4|294&4|751&4|948&1|270&4|471&3|480&5|483&4|318&5|172&5|483&4|193&5|520&4|64&5|64&5|520&4
640&2|483&4|640&2|659&4|197&4|204&3|168&3|505&3|615&2|482&4|640&2|96&3;191&3|522&5|191&3|195&4|195&4|210&3|179&5|179&5|180&3|195&4;640&2|483&4|640&2|659&4|197&4|204&3|168&3|505&3|615&2|482&4|640&2|96&3|191&3|522&5|191&3|195&4|195&4|210&3|179&5|179&5|180&3|195&4
156&5|856&5|1135&2|346&5|168&4|772&4|213&4|693&5|346&5|856&5|1258&3|135&5;514&3|270&2|736&3|514&3|240&4|231&2|229&3|231&2|82&4|823&3;156&5|856&5|1135&2|346&5|168&4|772&4|213&4|693&5|346&5|856&5|1258&3|135&5|514&3|270&2|736&3|514&3|240&4|231&2|229&3|231&2|82&4|823&3
479&5|197&4|100&4|234&4|479&5|286&4|192&5|179&4|192&5|134&5|181&3|483&5;156&4|99&4|751&3|156&4|142&3|198&4|654&4|654&4|346&4|627&4;479&5|197&4|100&4|234&4|479&5|286&4|192&5|179&4|192&5|134&5|181&3|483&5|156&4|99&4|751&3|156&4|142&3|198&4|654&4|654&4|346&4|627&4
432&5|344&4|659&5|432&5|483&5|524&5|222&5|176&3|242&4|22&4|1&5|176&3;1121&5|180&5|478&4|478&4|648&4|180&5|180&5|180&5|478&4|1121&5;432&5|344&4|659&5|432&5|483&5|524&5|222&5|176&3|242&4|22&4|1&5|176&3|1121&5|180&5|478&4|478&4|648&4|180&5|180&5|180&5|478&4|1121&5
79&4|50&5|27&4|568&3|825&2|121&2|948&4|403&5|68&5|195&5|174&5|385&4;665&3|265&4|172&4|89&4|540&2|233&4|172&4|172&4|89&4|89&4;79&4|50&5|27&4|568&3|825&2|121&2|948&4|403&5|68&5|195&5|174&5|385&4|665&3|265&4|172&4|89&4|540&2|233&4|172&4|172&4|89&4|89&4
655&4|127&4|1118&1|56&4|204&3|240&1|376&3|393&4|203&4|629&1|239&2|364&3;443&3|159&3|197&4|1207&3|636&4|233&3|51&3|233&3|118&4|159&3;655&4|127&4|1118&1|56&4|204&3|240&1|376&3|393&4|203&4|629&1|239&2|364&3|443&3|159&3|197&4|1207&3|636&4|233&3|51&3|233&3|118&4|159&3
64&5|97&2|928&5|403&4|181&4|401&1|546&4|210&4|831&2|609&2|200&4|42&5;373&3|41&4|38&3|450&1|38&3|237&4|1330&3|816&4|1330&3|1228&3;64&5|97&2|928&5|403&4|181&4|401&1|546&4|210&4|831&2|609&2|200&4|42&5|373&3|41&4|38&3|450&1|38&3|237&4|1330&3|816&4|1330&3|1228&3
819&1|183&2|776&5|300&1|237&3|111&4|50&3|125&4|300&1|125&4|288&4|202&3;66&2|375&4|375&4|682&3|723&2|723&2|1037&5|66&2|1037&5|1135&4;819&1|183&2|776&5|300&1|237&3|111&4|50&3|125&4|300&1|125&4|288&4|202&3|66&2|375&4|375&4|682&3|723&2|723&2|1037&5|66&2|1037&5|1135&4
455&3|294&3|128&5|550&4|55&4|2&3|685&3|449&3|944&3|239&4|68&4|727&4;172&5|408&5|153&5|679&4|679&4|217&4|552&3|54&3|50&5|384&3;455&3|294&3|128&5|550&4|55&4|2&3|685&3|449&3|944&3|239&4|68&4|727&4|172&5|408&5|153&5|679&4|679&4|217&4|552&3|54&3|50&5|384&3
747&3|117&4|11&4|129&2|719&1|168&4|1041&1|184&4|630&4|580&3|241&3|719&1;407&1|156&3|561&3|824&2|99&3|1091&2|978&2|552&2|452&1|583&4;747&3|117&4|11&4|129&2|719&1|168&4|1041&1|184&4|630&4|580&3|241&3|719&1|407&1|156&3|561&3|824&2|99&3|1091&2|978&2|552&2|452&1|583&4
294&3|255&4|596&2|1284&3|255&4|15&4|763&5|255&4|255&4|125&5|596&2|751&2;1&4|685&4|282&4|50&4|685&4|1&4|1&4|117&4|50&4|282&4;294&3|255&4|596&2|1284&3|255&4|15&4|763&5|255&4|255&4|125&5|596&2|751&2|1&4|685&4|282&4|50&4|685&4|1&4|1&4|117&4|50&4|282&4
382&3|191&5|215&4|582&5|1045&4|724&4|736&4|510&4|57&2|469&5|510&4|519&4;727&4|570&3|423&4|1267&4|956&4|737&4|378&4|570&3|727&4|1119&3;382&3|191&5|215&4|582&5|1045&4|724&4|736&4|510&4|57&2|469&5|510&4|519&4|727&4|570&3|423&4|1267&4|956&4|737&4|378&4|570&3|727&4|1119&3
324&5|448&3|682&5|222&3|325&1|984&1|273&2|300&3|273&2|5&2|678&2|147&4;281&1|1034&1|825&1|833&4|281&1|826&1|840&1|597&4|597&4|930&1;324&5|448&3|682&5|222&3|325&1|984&1|273&2|300&3|273&2|5&2|678&2|147&4|281&1|1034&1|825&1|833&4|281&1|826&1|840&1|597&4|597&4|930&1
493&4|19&4|684&5|237&3|285&5|684&5|100&5|1281&3|696&3|284&3|14&2|319&1;900&5|900&5|325&1|258&4|45&5|294&2|900&5|258&4|294&2|190&4;493&4|19&4|684&5|237&3|285&5|684&5|100&5|1281&3|696&3|284&3|14&2|319&1|900&5|900&5|325&1|258&4|45&5|294&2|900&5|258&4|294&2|190&4
1170&1|28&4|384&3|73&5|435&4|8&4|318&5|111&3|49&3|376&3|150&1|1060&4;577&2|90&5|411&3|1036&2|1074&3|1000&3|94&5|105&3|364&3|401&4;1170&1|28&4|384&3|73&5|435&4|8&4|318&5|111&3|49&3|376&3|150&1|1060&4|577&2|90&5|411&3|1036&2|1074&3|1000&3|94&5|105&3|364&3|401&4
847&4|475&4|744&5|15&4|258&5|847&4|19&4|124&5|19&4|303&4|303&4|100&5;747&4|223&4|525&5|747&4|318&5|525&5|318&5|318&5|89&4|42&3;847&4|475&4|744&5|15&4|258&5|847&4|19&4|124&5|19&4|303&4|303&4|100&5|747&4|223&4|525&5|747&4|318&5|525&5|318&5|318&5|89&4|42&3
132&2|195&1|93&4|28&4|865&4|333&4|207&5|166&3|337&4|301&1|4&3|1124&4;1113&3|283&4|218&4|1221&2|461&4|423&4|735&4|70&4|508&4|70&4;132&2|195&1|93&4|28&4|865&4|333&4|207&5|166&3|337&4|301&1|4&3|1124&4|1113&3|283&4|218&4|1221&2|461&4|423&4|735&4|70&4|508&4|70&4
300&3|269&4|895&3|315&5|268&1|315&5|345&4|750&5|303&5|258&2|895&3|315&5;12&4|286&4|528&5|286&4|322&4|322&4|79&5|322&4|286&4|12&4;300&3|269&4|895&3|315&5|268&1|315&5|345&4|750&5|303&5|258&2|895&3|315&5|12&4|286&4|528&5|286&4|322&4|322&4|79&5|322&4|286&4|12&4
815&4|237&2|15&3|127&4|237&2|931&1|124&3|127&4|756&2|301&4|25&5|284&4;1190&2|1023&2|225&2|1190&2|225&2|1023&2|476&5|1190&2|1023&2|225&2;815&4|237&2|15&3|127&4|237&2|931&1|124&3|127&4|756&2|301&4|25&5|284&4|1190&2|1023&2|225&2|1190&2|225&2|1023&2|476&5|1190&2|1023&2|225&2
750&3|289&4|1025&2|300&4|750&3|345&4|272&3|924&3|302&3|258&4|302&3|312&3;127&4|117&4|827&3|257&4|323&3|257&4|127&4|181&4|127&4|117&4;750&3|289&4|1025&2|300&4|750&3|345&4|272&3|924&3|302&3|258&4|302&3|312&3|127&4|117&4|827&3|257&4|323&3|257&4|127&4|181&4|127&4|117&4
904&5|690&4|198&4|1073&4|304&5|751&3|883&5|937&5|923&5|988&1|350&5|937&5;921&5|70&4|70&4|1504&4|462&5|213&4|213&4|921&5|921&5|512&3;904&5|690&4|198&4|1073&4|304&5|751&3|883&5|937&5|923&5|988&1|350&5|937&5|921&5|70&4|70&4|1504&4|462&5|213&4|213&4|921&5|921&5|512&3
790&3|1074&2|451&3|196&5|288&4|475&3|77&3|7&3|77&3|403&5|31&3|210&3;25&3|783&3|280&3|1029&1|480&5|290&3|273&3|401&3|94&3|815&3;790&3|1074&2|451&3|196&5|288&4|475&3|77&3|7&3|77&3|403&5|31&3|210&3|25&3|783&3|280&3|1029&1|480&5|290&3|273&3|401&3|94&3|815&3
91&5|258&4|781&5|274&4|1053&3|1084&4|173&5|678&5|627&4|1185&2|378&5|1053&3;474&5|255&3|257&5|255&3|1030&3|215&4|843&4|259&1|204&4|259&1;91&5|258&4|781&5|274&4|1053&3|1084&4|173&5|678&5|627&4|1185&2|378&5|1053&3|474&5|255&3|257&5|255&3|1030&3|215&4|843&4|259&1|204&4|259&1
79&4|87&4|97&4|511&5|588&3|879&2|204&4|523&5|95&5|181&4|202&4|699&4;423&5|82&4|174&5|197&4|378&5|174&5|416&5|186&4|622&4|141&5;79&4|87&4|97&4|511&5|588&3|879&2|204&4|523&5|95&5|181&4|202&4|699&4|423&5|82&4|174&5|197&4|378&5|174&5|416&5|186&4|622&4|141&5
181&5|222&3|181&5|1&4|181&5|988&3|50&5|885&2|294&4|283&4|117&3|328&4;151&5|1014&3|1014&3|597&2|151&5|597&2|742&4|151&5|597&2|151&5;181&5|222&3|181&5|1&4|181&5|988&3|50&5|885&2|294&4|283&4|117&3|328&4|151&5|1014&3|1014&3|597&2|151&5|597&2|742&4|151&5|597&2|151&5
73&3|522&4|176&3|173&5|172&4|224&5|195&4|203&4|919&5|451&2|629&4|385&4;71&3|71&3|219&1|588&4|662&3|91&4|386&4|294&1|483&4|257&3;73&3|522&4|176&3|173&5|172&4|224&5|195&4|203&4|919&5|451&2|629&4|385&4|71&3|71&3|219&1|588&4|662&3|91&4|386&4|294&1|483&4|257&3
879&1|288&3|748&2|324&4|682&3|323&1|266&1|682&3|336&1|286&5|266&1|288&3;678&1|243&1|328&1|678&1|328&1|678&1|923&5|328&1|272&5|328&1;879&1|288&3|748&2|324&4|682&3|323&1|266&1|682&3|336&1|286&5|266&1|288&3|678&1|243&1|328&1|678&1|328&1|678&1|923&5|328&1|272&5|328&1
197&5|506&5|216&5|70&5|197&5|523&4|48&5|197&5|276&5|478&5|958&5|660&5;58&3|845&4|806&4|208&4|12&2|64&5|204&5|261&5|249&5|12&2;197&5|506&5|216&5|70&5|197&5|523&4|48&5|197&5|276&5|478&5|958&5|660&5|58&3|845&4|806&4|208&4|12&2|64&5|204&5|261&5|249&5|12&2
294&2|294&2|748&2|690&2|690&2|294&2|1127&4|300&5|269&3|327&2|333&3|310&4;347&5|271&1|271&1|678&3|271&1|347&5|271&1|347&5|347&5|342&2;294&2|294&2|748&2|690&2|690&2|294&2|1127&4|300&5|269&3|327&2|333&3|310&4|347&5|271&1|271&1|678&3|271&1|347&5|271&1|347&5|347&5|342&2
143&5|143&5|419&5|11&4|283&3|505&4|216&4|7&2|28&4|11&4|176&4|12&5;66&3|153&5|427&5|427&5|485&5|135&3|135&3|705&3|66&3|673&4;143&5|143&5|419&5|11&4|283&3|505&4|216&4|7&2|28&4|11&4|176&4|12&5|66&3|153&5|427&5|427&5|485&5|135&3|135&3|705&3|66&3|673&4
333&4|682&4|292&4|678&4|880&3|260&4|880&3|294&3|339&3|288&4|879&3|328&4;348&4|343&4|323&4|348&4|329&4|329&4|329&4|329&4|329&4|323&4;333&4|682&4|292&4|678&4|880&3|260&4|880&3|294&3|339&3|288&4|879&3|328&4|348&4|343&4|323&4|348&4|329&4|329&4|329&4|329&4|329&4|323&4
284&4|98&3|1028&2|584&4|222&4|294&1|186&4|204&2|50&5|455&4|284&4|135&4;179&5|82&1|673&1|140&1|140&1|133&4|230&4|365&3|382&4|443&4;284&4|98&3|1028&2|584&4|222&4|294&1|186&4|204&2|50&5|455&4|284&4|135&4|179&5|82&1|673&1|140&1|140&1|133&4|230&4|365&3|382&4|443&4
334&4|42&4|753&3|652&5|963&4|32&5|98&5|504&5|603&4|806&4|1073&5|421&4;28&4|213&4|479&4|461&4|187&4|481&5|28&4|512&5|55&3|523&4;334&4|42&4|753&3|652&5|963&4|32&5|98&5|504&5|603&4|806&4|1073&5|421&4|28&4|213&4|479&4|461&4|187&4|481&5|28&4|512&5|55&3|523&4
178&5|98&4|294&4|735&5|603&5|98&4|243&1|748&4|735&5|672&1|631&4|500&3;650&5|8&2|170&5|205&5|650&5|650&5|1&5|650&5|8&2|205&5;178&5|98&4|294&4|735&5|603&5|98&4|243&1|748&4|735&5|672&1|631&4|500&3|650&5|8&2|170&5|205&5|650&5|650&5|1&5|650&5|8&2|205&5
328&2|347&2|748&2|269&4|319&3|286&2|307&3|313&4|752&3|307&3|269&4|303&4;301&2|341&4|326&2|330&3|326&2|245&3|245&3|326&2|301&2|341&4;328&2|347&2|748&2|269&4|319&3|286&2|307&3|313&4|752&3|307&3|269&4|303&4|301&2|341&4|326&2|330&3|326&2|245&3|245&3|326&2|301&2|341&4
86&4|127&3|276&3|207&3|287&3|8&4|127&3|19&4|287&3|19&4|705&3|191&3;659&4|507&3|216&4|428&4|493&4|511&4|194&3|507&3|507&3|194&3;86&4|127&3|276&3|207&3|287&3|8&4|127&3|19&4|287&3|19&4|705&3|191&3|659&4|507&3|216&4|428&4|493&4|511&4|194&3|507&3|507&3|194&3
31&2|185&5|521&5|22&5|429&4|182&4|174&3|98&5|284&2|22&5|480&3|50&4;209&3|419&4|32&3|209&3|435&3|209&3|32&3|56&4|209&3|135&5;31&2|185&5|521&5|22&5|429&4|182&4|174&3|98&5|284&2|22&5|480&3|50&4|209&3|419&4|32&3|209&3|435&3|209&3|32&3|56&4|209&3|135&5
98&4|204&3|294&2|228&2|8&3|286&4|22&4|50&4|427&5|188&3|300&2|301&4;276&3|61&5|1163&2|100&4|1163&2|546&3|591&4|696&4|591&4|15&4;98&4|204&3|294&2|228&2|8&3|286&4|22&4|50&4|427&5|188&3|300&2|301&4|276&3|61&5|1163&2|100&4|1163&2|546&3|591&4|696&4|591&4|15&4
880&5|298&3|298&3|255&4|25&3|269&3|1160&5|298&3|813&2|269&3|301&5|25&3;871&3|412&4|1047&1|412&4|871&3|237&5|412&4|871&3|1047&1|871&3;880&5|298&3|298&3|255&4|25&3|269&3|1160&5|298&3|813&2|269&3|301&5|25&3|871&3|412&4|1047&1|412&4|871&3|237&5|412&4|871&3|1047&1|871&3
304&4|269&5|300&3|312&3|344&3|127&4|124&5|313&4|312&3|311&5|315&5|315&5;275&5|257&4|275&5|50&5|297&4|255&3|19&5|297&4|255&3|50&5;304&4|269&5|300&3|312&3|344&3|127&4|124&5|313&4|312&3|311&5|315&5|315&5|275&5|257&4|275&5|50&5|297&4|255&3|19&5|297&4|255&3|50&5
23&4|47&4|276&4|47&4|196&4|239&3|690&4|690&4|25&4|28&5|279&4|197&5;528&4|480&4|447&4|480&4|237&4|480&4|237&4|447&4|237&4|302&4;23&4|47&4|276&4|47&4|196&4|239&3|690&4|690&4|25&4|28&5|279&4|197&5|528&4|480&4|447&4|480&4|237&4|480&4|237&4|447&4|237&4|302&4
289&1|508&4|121&4|864&4|952&5|323&2|926&3|597&3|546&3|685&4|1&4|1001&1;301&4|301&4|427&4|833&2|833&2|831&3|831&3|301&4|833&2|820&3;289&1|508&4|121&4|864&4|952&5|323&2|926&3|597&3|546&3|685&4|1&4|1001&1|301&4|301&4|427&4|833&2|833&2|831&3|831&3|301&4|833&2|820&3
304&3|744&3|12&3|660&4|504&4|2&4|591&4|471&4|89&3|471&4|70&3|546&3;255&2|265&4|97&5|380&3|393&3|550&4|265&4|298&4|289&3|382&3;304&3|744&3|12&3|660&4|504&4|2&4|591&4|471&4|89&3|471&4|70&3|546&3|255&2|265&4|97&5|380&3|393&3|550&4|265&4|298&4|289&3|382&3
881&1|887&2|1233&3|874&1|266&2|354&2|1234&1|292&2|310&3|310&3|1234&1|310&3;1236&3|315&5|886&3|326&3|690&4|1236&3|315&5|1237&3|272&4|286&3;881&1|887&2|1233&3|874&1|266&2|354&2|1234&1|292&2|310&3|310&3|1234&1|310&3|1236&3|315&5|886&3|326&3|690&4|1236&3|315&5|1237&3|272&4|286&3
275&4|243&1|473&1|307&1|473&1|678&1|125&5|20&3|742&2|749&1|455&1|889&3;934&4|934&4|546&2|928&1|931&1|933&1|685&4|927&4|118&1|866&4;275&4|243&1|473&1|307&1|473&1|678&1|125&5|20&3|742&2|749&1|455&1|889&3|934&4|934&4|546&2|928&1|931&1|933&1|685&4|927&4|118&1|866&4
855&5|173&3|100&5|753&5|100&5|855&5|190&5|127&5|753&5|484&5|124&5|285&5;331&3|301&3|283&5|283&5|319&4|331&3|288&3|690&5|319&4|331&3;855&5|173&3|100&5|753&5|100&5|855&5|190&5|127&5|753&5|484&5|124&5|285&5|331&3|301&3|283&5|283&5|319&4|331&3|288&3|690&5|319&4|331&3
743&4|122&3|122&3|121&4|147&3|743&4|64&5|151&4|125&4|1052&3|1&3|472&4;405&5|405&5|1047&3|405&5|7&5|117&5|405&5|117&5|117&5|117&5;743&4|122&3|122&3|121&4|147&3|743&4|64&5|151&4|125&4|1052&3|1&3|472&4|405&5|405&5|1047&3|405&5|7&5|117&5|405&5|117&5|117&5|117&5
22&5|688&3|319&3|881&3|948&1|288&3|216&5|286&5|322&4|403&4|262&3|15&4;732&4|209&3|111&4|111&4|215&4|715&2|729&3|1442&4|1119&4|406&1;22&5|688&3|319&3|881&3|948&1|288&3|216&5|286&5|322&4|403&4|262&3|15&4|732&4|209&3|111&4|111&4|215&4|715&2|729&3|1442&4|1119&4|406&1
340&4|887&2|1176&2|345&5|307&2|286&2|750&5|303&4|1062&5|1062&5|887&2|301&1;305&4|321&4|902&4|321&4|305&4|338&1|884&4|271&4|884&4|902&4;340&4|887&2|1176&2|345&5|307&2|286&2|750&5|303&4|1062&5|1062&5|887&2|301&1|305&4|321&4|902&4|321&4|305&4|338&1|884&4|271&4|884&4|902&4
285&5|16&4|766&4|293&4|304&2|286&2|181&4|16&4|1&5|321&4|766&4|9&3;269&2|271&2|271&2|271&2|269&2|271&2|271&2|1105&2|688&1|688&1;285&5|16&4|766&4|293&4|304&2|286&2|181&4|16&4|1&5|321&4|766&4|9&3|269&2|271&2|271&2|271&2|269&2|271&2|271&2|1105&2|688&1|688&1
1406&4|781&5|1355&1|1259&1|1406&4|197&4|155&5|451&2|781&5|1259&1|371&4|216&3;111&1|88&2|402&5|387&3|111&1|88&2|739&2|111&1|387&3|739&2;1406&4|781&5|1355&1|1259&1|1406&4|197&4|155&5|451&2|781&5|1259&1|371&4|216&3|111&1|88&2|402&5|387&3|111&1|88&2|739&2|111&1|387&3|739&2
7&3|109&5|13&5|15&4|845&4|1059&2|472&3|288&3|952&4|127&5|25&4|1&5;934&2|411&3|756&2|926&3|476&3|764&4|1061&2|476&3|934&2|926&3;7&3|109&5|13&5|15&4|845&4|1059&2|472&3|288&3|952&4|127&5|25&4|1&5|934&2|411&3|756&2|926&3|476&3|764&4|1061&2|476&3|934&2|926&3
292&5|1280&2|682&3|299&5|294&3|299&5|876&4|876&4|294&3|876&4|1025&5|299&5;948&3|877&3|948&3|330&5|877&3|948&3|330&5|330&5|908&3|908&3;292&5|1280&2|682&3|299&5|294&3|299&5|876&4|876&4|294&3|876&4|1025&5|299&5|948&3|877&3|948&3|330&5|877&3|948&3|330&5|330&5|908&3|908&3
239&4|70&5|879&4|930&3|732&5|578&3|313&5|7&4|274&4|111&4|121&4|24&1;755&4|94&4|143&4|625&4|143&4|625&4|399&4|87&5|141&4|472&4;239&4|70&5|879&4|930&3|732&5|578&3|313&5|7&4|274&4|111&4|121&4|24&1|755&4|94&4|143&4|625&4|143&4|625&4|399&4|87&5|141&4|472&4
1044&3|135&3|154&4|597&3|232&3|923&3|73&3|1028&3|207&4|506&4|419&4|1000&4;78&2|895&3|268&4|579&2|1023&4|391&2|665&2|563&2|67&4|818&2;1044&3|135&3|154&4|597&3|232&3|923&3|73&3|1028&3|207&4|506&4|419&4|1000&4|78&2|895&3|268&4|579&2|1023&4|391&2|665&2|563&2|67&4|818&2
1315&4|866&2|1278&5|888&5|220&5|220&5|888&5|280&5|682&4|1152&4|1152&4|1014&4;245&3|278&3|476&4|278&3|934&3|476&4|934&3|278&3|546&4|476&4;1315&4|866&2|1278&5|888&5|220&5|220&5|888&5|280&5|682&4|1152&4|1152&4|1014&4|245&3|278&3|476&4|278&3|934&3|476&4|934&3|278&3|546&4|476&4
310&4|682&4|310&4|689&2|269&3|269&3|331&4|300&4|689&2|343&3|343&3|876&3;264&2|260&4|991&1|991&1|301&4|271&4|875&4|301&4|301&4|991&1;310&4|682&4|310&4|689&2|269&3|269&3|331&4|300&4|689&2|343&3|343&3|876&3|264&2|260&4|991&1|991&1|301&4|271&4|875&4|301&4|301&4|991&1
294&4|289&1|323&3|286&1|245&3|272&4|748&4|302&4|892&2|876&2|689&2|301&3;332&4|342&3|739&4|269&4|310&4|310&4|739&4|739&4|342&3|22&5;294&4|289&1|323&3|286&1|245&3|272&4|748&4|302&4|892&2|876&2|689&2|301&3|332&4|342&3|739&4|269&4|310&4|310&4|739&4|739&4|342&3|22&5
28&4|313&5|294&5|1035&5|681&5|216&5|450&1|403&1|153&5|356&2|1032&4|450&1;406&2|590&1|105&3|447&5|105&3|590&1|401&3|395&3|1037&4|1031&5;28&4|313&5|294&5|1035&5|681&5|216&5|450&1|403&1|153&5|356&2|1032&4|450&1|406&2|590&1|105&3|447&5|105&3|590&1|401&3|395&3|1037&4|1031&5
583&5|123&2|21&4|1033&4|280&5|284&4|576&3|538&5|229&3|229&3|1047&4|11&5;77&3|381&5|802&3|1041&4|771&2|49&4|771&2|724&4|781&5|722&3;583&5|123&2|21&4|1033&4|280&5|284&4|576&3|538&5|229&3|229&3|1047&4|11&5|77&3|381&5|802&3|1041&4|771&2|49&4|771&2|724&4|781&5|722&3
702&3|486&4|463&4|223&5|521&4|707&5|430&3|16&4|186&4|655&5|651&4|475&4;525&5|283&4|703&5|525&5|504&5|294&3|294&3|340&4|162&4|582&4;702&3|486&4|463&4|223&5|521&4|707&5|430&3|16&4|186&4|655&5|651&4|475&4|525&5|283&4|703&5|525&5|504&5|294&3|294&3|340&4|162&4|582&4
257&4|4&5|825&3|17&3|129&3|97&4|358&3|233&3|271&3|172&4|260&3|122&1;474&3|204&4|143&3|58&3|1035&2|1035&2|693&4|746&3|204&4|385&3;257&4|4&5|825&3|17&3|129&3|97&4|358&3|233&3|271&3|172&4|260&3|122&1|474&3|204&4|143&3|58&3|1035&2|1035&2|693&4|746&3|204&4|385&3
209&5|163&3|210&4|269&4|173&4|357&5|150&5|23&4|318&4|230&2|443&4|174&4;451&3|1&5|13&4|185&5|73&3|1135&3|1&5|451&3|451&3|13&4;209&5|163&3|210&4|269&4|173&4|357&5|150&5|23&4|318&4|230&2|443&4|174&4|451&3|1&5|13&4|185&5|73&3|1135&3|1&5|451&3|451&3|13&4
644&4|357&4|547&1|519&3|288&1|488&4|859&3|615&3|488&4|515&3|1187&3|604&2;774&1|670&1|573&4|774&1|145&1|635&4|774&1|440&4|563&1|590&1;644&4|357&4|547&1|519&3|288&1|488&4|859&3|615&3|488&4|515&3|1187&3|604&2|774&1|670&1|573&4|774&1|145&1|635&4|774&1|440&4|563&1|590&1
275&4|275&4|988&1|1&3|688&4|326&1|283&5|748&5|742&4|678&1|300&5|15&5;24&3|225&4|1016&4|936&3|225&4|824&3|111&3|1016&4|24&3|936&3;275&4|275&4|988&1|1&3|688&4|326&1|283&5|748&5|742&4|678&1|300&5|15&5|24&3|225&4|1016&4|936&3|225&4|824&3|111&3|1016&4|24&3|936&3
258&3|288&5|315&4|286&2|690&2|294&3|258&3|328&4|322&4|286&2|1038&3|1038&3;271&4|325&5|325&5|325&5|682&3|271&4|325&5|325&5|271&4|347&5;258&3|288&5|315&4|286&2|690&2|294&3|258&3|328&4|322&4|286&2|1038&3|1038&3|271&4|325&5|325&5|325&5|682&3|271&4|325&5|325&5|271&4|347&5
294&3|199&4|402&5|553&4|435&3|190&4|328&4|332&4|471&4|82&4|97&4|187&1;154&1|692&3|177&3|154&1|648&4|755&3|501&2|77&3|660&3|385&4;294&3|199&4|402&5|553&4|435&3|190&4|328&4|332&4|471&4|82&4|97&4|187&1|154&1|692&3|177&3|154&1|648&4|755&3|501&2|77&3|660&3|385&4
260&1|346&4|286&5|358&1|750&4|905&4|270&2|258&5|358&1|301&3|315&4|343&2;332&5|316&5|316&5|316&5|272&5|313&5|272&5|316&5|272&5|313&5;260&1|346&4|286&5|358&1|750&4|905&4|270&2|258&5|358&1|301&3|315&4|343&2|332&5|316&5|316&5|316&5|272&5|313&5|272&5|316&5|272&5|313&5
111&5|121&4|237&3|111&5|546&4|473&3|748&2|13&4|1&4|1028&3|111&5|411&3;1322&2|934&4|824&2|1322&2|824&2|831&1|1322&2|934&4|934&4|120&1;111&5|121&4|237&3|111&5|546&4|473&3|748&2|13&4|1&4|1028&3|111&5|411&3|1322&2|934&4|824&2|1322&2|824&2|831&1|1322&2|934&4|934&4|120&1
222&3|276&3|475&4|1367&5|269&3|224&4|283&2|100&5|283&2|269&3|515&4|1367&5;936&3|127&5|922&5|922&5|253&5|7&4|7&4|919&5|253&5|936&3;222&3|276&3|475&4|1367&5|269&3|224&4|283&2|100&5|283&2|269&3|515&4|1367&5|936&3|127&5|922&5|922&5|253&5|7&4|7&4|919&5|253&5|936&3
312&2|347&1|313&5|352&3|313&5|354&3|286&4|312&2|258&2|689&2|269&5|340&2;873&4|905&4|905&4|272&4|690&4|905&4|905&4|905&4|315&4|316&4;312&2|347&1|313&5|352&3|313&5|354&3|286&4|312&2|258&2|689&2|269&5|340&2|873&4|905&4|905&4|272&4|690&4|905&4|905&4|905&4|315&4|316&4
288&4|268&3|678&4|268&3|286&5|288&4|269&4|302&4|678&4|261&2|321&2|261&2;948&4|988&2|988&2|948&4|875&3|875&3|875&3|1048&5|875&3|988&2;288&4|268&3|678&4|268&3|286&5|288&4|269&4|302&4|678&4|261&2|321&2|261&2|948&4|988&2|988&2|948&4|875&3|875&3|875&3|1048&5|875&3|988&2
347&1|313&3|1062&4|1176&4|313&3|312&4|311&5|302&5|1062&4|327&4|245&4|311&5;1126&3|285&4|520&5|285&4|234&4|124&5|520&5|285&4|1126&3|285&4;347&1|313&3|1062&4|1176&4|313&3|312&4|311&5|302&5|1062&4|327&4|245&4|311&5|1126&3|285&4|520&5|285&4|234&4|124&5|520&5|285&4|1126&3|285&4
50&4|845&3|284&2|100&5|174&5|228&3|250&2|25&4|845&3|156&4|156&4|228&3;281&4|546&4|281&4|121&4|1087&4|924&3|1087&4|924&3|924&3|546&4;50&4|845&3|284&2|100&5|174&5|228&3|250&2|25&4|845&3|156&4|156&4|228&3|281&4|546&4|281&4|121&4|1087&4|924&3|1087&4|924&3|924&3|546&4
331&5|343&4|264&4|271&4|328&4|331&5|328&4|355&2|342&4|690&4|355&2|271&4;309&5|309&5|243&4|687&2|687&2|243&4|294&5|243&4|260&3|260&3;331&5|343&4|264&4|271&4|328&4|331&5|328&4|355&2|342&4|690&4|355&2|271&4|309&5|309&5|243&4|687&2|687&2|243&4|294&5|243&4|260&3|260&3
607&3|740&4|297&4|419&4|433&3|660&3|1101&3|197&4|292&4|1241&4|162&3|610&4;151&3|98&3|387&4|429&3|98&3|88&2|702&3|98&3|432&3|387&4;607&3|740&4|297&4|419&4|433&3|660&3|1101&3|197&4|292&4|1241&4|162&3|610&4|151&3|98&3|387&4|429&3|98&3|88&2|702&3|98&3|432&3|387&4
705&4|222&4|45&4|227&2|177&3|28&3|192&4|705&4|271&3|408&5|403&4|95&5;629&3|553&3|155&3|231&3|629&3|155&3|155&3|553&3|1059&3|82&4;705&4|222&4|45&4|227&2|177&3|28&3|192&4|705&4|271&3|408&5|403&4|95&5|629&3|553&3|155&3|231&3|629&3|155&3|155&3|553&3|1059&3|82&4
