item_id;vectors
1116;0.21660413|-0.84442866|-0.8644719|-0.37909672|0.9815656|0.06866596|-0.039596885|0.34176052|-0.58334965|0.30408075|-0.07698779|-0.8051677|0.31680796|-0.8174108|-0.2656923|0.13826105|0.5773999|0.43372232|1.0470387|-0.1758025|-0.28149465|0.19915807|-0.35776377|1.0331404|-0.2969918|-0.12682137|0.09925917|-0.8263451|-0.0996208|-0.044848233|0.4504944|-0.58787405|0.1402835|0.14224035|-0.5326767|-0.44564563|0.5253871|0.14415786|-0.3103223|-0.47777373|0.20047417|0.08559787|-0.64341897|-0.5834724|-0.016450137|0.291534|-0.56344914|-0.05730973|-0.9732795|-0.29429984|0.74227166|-0.53202033|-0.7264064|0.5195786|1.0607555|0.16804832|-0.61933106|-0.99967074|-0.5984789|-0.2969284|0.16359173|1.0170448|-0.5137924|-0.23928785|-1.1199439|0.75965583|0.5882664|-0.9375961|-0.36826378|0.0787383|-9.804964e-05|-0.0708431|0.04412049|-0.11387965|0.2198514|-0.07432613|-0.69337106|1.0205053|0.27950007|0.34790444|0.47269064|-0.6395174|1.1699096|-0.53600377|0.4316663|-0.03367501|-0.9415976|0.124335825|-0.40299892|-0.10372457|-0.38939852|-0.7095729|0.029545665|-0.5240586|0.6144259|1.2472095|-0.41284654|0.04284203|0.9448917|-0.735517
1117;0.2079587|-0.31778687|0.3256541|0.41141886|-0.09558135|-0.5114194|0.86679|0.6348595|0.2804028|0.84018517|-0.008159623|-0.44596377|0.19656259|-0.7462981|0.10711861|0.25420713|-0.20951587|0.29841632|0.603096|-0.405101|0.047231376|-0.78609276|-0.30291474|0.6932774|-0.604613|-0.07221228|0.22883457|-0.12645729|-0.34898618|-0.18375123|0.8819244|0.17236373|-0.07725416|-0.27972212|-0.45546558|0.16699131|0.4064399|0.40041247|0.20810136|-0.62008744|-0.07288484|0.14125127|-0.94676495|0.014710575|-0.5724114|0.6450687|0.20124607|-0.7869817|-0.39873928|-0.43447086|-0.6028779|-0.2329925|-0.13681093|0.2269898|0.5578737|0.6977499|-0.97386324|0.21989885|-0.96532464|-0.27878082|-0.30276382|0.6711394|-0.7445491|0.042811573|-0.8176691|0.39701492|0.15798588|0.079139024|0.41949666|-0.051915273|-0.030908465|0.33994347|0.41806388|0.041796416|-0.68997395|-0.17481919|-0.25773823|0.2164078|0.23048654|0.032222062|-0.45439538|0.10479185|0.368681|-0.6461445|-0.150637|-0.09946382|-0.91934407|0.50406986|-0.15790716|0.5257845|-0.28725898|-0.6540866|-0.02701652|-0.5985781|-0.48180893|0.59501725|-0.4398625|0.49527228|-0.043878764|0.06253788
1118;0.41890717|-0.18605974|-0.59787464|0.58717924|0.7714363|0.093263984|0.20783211|0.11358555|-0.3026645|0.57433254|0.27655286|-0.9391813|0.16080415|-0.43747956|0.12004125|0.13312253|-0.30051547|0.22006314|0.011018716|-0.50078434|-0.37884152|-0.3187574|-0.5056697|0.43157637|-1.1176844|-0.07557921|0.54401124|-0.78010607|-0.47199214|-0.04002729|0.368185|-0.5004863|-0.3568035|0.25017598|-0.638734|0.20634964|0.69950867|1.0420426|-0.24590722|-0.21999522|0.111516714|0.041098967|-1.1221867|-0.29953963|-0.25816354|-0.5422851|0.3319538|-0.08574948|-0.8819015|-1.0544796|0.28185344|-0.7212595|0.18082905|0.51050436|0.6059409|0.35001203|-0.6753222|-0.31864062|-0.4762519|-0.1764667|-0.1683665|-0.12768266|-0.3718623|-0.117508896|-0.36297303|0.8529708|0.42810857|0.392001|-0.10087762|0.55646086|-1.0121439|0.06689593|0.081248835|0.59659046|-0.43423226|0.7963112|-0.5951758|0.4404869|0.28181005|0.43291545|-0.60490584|0.17760625|0.5665037|-0.9626808|0.87923574|-0.18114014|-0.72155154|0.3076662|-0.2151086|0.13333862|-0.52367026|0.015943527|0.4097576|-0.066290885|0.10324542|0.4826509|-0.47751763|0.5016836|0.20318675|-0.48110372
1119;0.2869151|-0.45903155|-0.7042607|0.28540114|1.0701712|0.117000125|0.11458516|0.0880696|0.019458003|0.6100617|0.24461812|0.29975352|0.2612423|-0.7011483|-0.3403913|0.066718794|-0.02301903|0.30159116|0.41200483|-0.31786206|-0.24139537|-0.73902035|-0.49399295|0.5578346|-0.6613176|-0.16213864|0.7837497|0.043595523|-0.2221044|-0.35935313|0.33781567|-0.41025352|-0.3277862|-0.6692875|-0.6936878|0.7335275|0.63527095|1.3283901|0.7379254|-0.23268458|0.3097905|-0.23630318|-0.6802421|-0.3296588|-0.71727383|-0.18150258|0.25586677|-0.23081996|-0.040610373|-0.33498663|-0.1939736|0.11632651|0.24770665|0.37114465|0.453268|1.0428898|-0.46661782|0.16891095|-0.5119579|-0.12387237|-0.4178779|0.06803504|-0.17848018|-0.5358846|-0.50503767|1.0514086|0.29862052|-0.5266829|0.541854|-0.15065436|-0.5669089|0.9684683|0.28969386|0.37039974|-0.6861899|0.007946096|-0.15719542|0.46044934|0.24428013|0.6669541|0.05105695|-0.5607289|0.5706417|-0.07599193|0.1994042|0.0696888|-0.67010885|0.20901878|0.16064495|-0.17110583|-0.4379076|-0.58664596|0.7930019|0.08630431|1.0338964|0.41100606|-0.24003536|0.15070234|0.22109799|-0.47317028
1120;0.47039026|-0.2107495|-0.2225579|0.15045513|1.0686109|0.4731235|0.07220635|0.19094113|-0.15013646|0.18703645|0.18605746|0.19437298|0.038226232|-0.6901253|0.30679995|-0.7335356|0.40556398|0.9491259|-0.43921673|-0.5158086|-0.3439454|-0.47560444|-0.2695127|0.9754379|-1.5363781|0.028082587|0.27767974|-0.28138098|-0.13031276|-0.08989028|0.3554021|-0.1238389|0.21145487|-0.2448752|-0.82570755|-0.34885943|0.045936137|0.57984674|0.37822518|0.06786728|-0.15862323|-0.17711829|-0.44858423|0.2653355|-0.34302366|0.85377526|-0.0033783913|-0.37586254|-0.73680294|-0.21718556|0.123354405|0.005337294|-0.19519058|0.53559756|0.61038446|0.74355656|-0.46651357|0.38210082|-0.82922274|-1.1053927|-0.5989656|0.6662444|0.14159845|-0.20071197|-0.9522082|1.297838|0.12129175|-0.39623463|-0.059727512|0.53963923|-0.1587869|0.09548581|0.09659234|0.66370666|0.02694033|-0.09077892|0.19044834|0.58498645|0.71950054|0.37016603|0.19584543|0.19281718|0.060671657|-0.80894554|0.798567|0.18592477|-1.1211178|0.26350042|-0.4261212|0.16837826|-0.5043235|-0.29699087|-0.10643539|-0.4339809|-0.2976754|1.0023274|-0.34317553|0.006096959|0.21391793|-0.2902326
1121;0.120685935|-0.75016797|-0.29204875|0.17736012|0.5107415|0.56955093|-0.05328305|-0.18193334|-0.08312176|0.7162976|0.2845979|-0.19873364|0.52007794|-0.1967124|0.43613788|0.09985524|0.19796363|0.6111801|-0.37832016|-0.2819664|-0.022295386|-0.4796165|-0.112261325|0.6024706|-0.77789855|0.0776527|0.13881116|-0.042193383|-0.08708289|-0.43621576|1.0453027|-0.22529308|-0.33001477|-0.13925314|-0.3234149|0.2857103|0.24286604|0.101344764|0.124230266|-0.1029125|0.49343032|0.022130683|-0.89455205|-0.23873788|-0.2547732|0.7643264|0.52322936|-0.25041947|-0.40243816|-0.4593185|0.0061377287|-0.076528564|0.022282295|0.6215802|0.74806786|0.94885933|-0.3987287|0.052351598|-0.46736255|-0.20880695|-0.012859017|0.23308824|0.06971885|0.026644677|-0.6728846|0.82680583|0.33093843|-0.37827954|0.5473596|0.18767084|-0.25941354|0.39180356|0.734555|0.34197325|-0.31913602|0.03707941|-0.17044978|0.043131292|0.5726664|0.40446368|-0.2862463|-0.3869511|0.5436671|-0.2157946|0.44502896|0.08155777|-0.4437179|0.20952655|0.42648754|0.33689794|-0.57220674|-0.25333124|0.59641075|-0.5207397|-0.06469762|0.8988743|-0.89192533|0.3819641|0.42530507|-0.16341324
1122;0.3592754|-0.6109693|-0.44563735|0.39292744|0.4259014|0.39948815|0.06225136|0.05678287|0.19954252|0.49494237|0.071660385|-0.2544765|0.56671154|-0.41397256|0.34871396|0.14099212|0.21881388|0.3684765|0.05534304|-0.1958204|-0.16233283|0.06901577|-0.045316845|0.71665037|-0.2636251|0.012955427|0.36121958|-0.064583585|-0.43091923|-0.34464|0.82316035|-0.022415087|-0.2093215|-0.18267244|-0.5275075|0.5601893|0.2936142|0.38730606|0.45958215|-0.30851778|0.56838965|-0.26932973|-0.7336435|-0.21204394|-0.20887244|0.6811719|0.22641262|-0.23549482|-0.16098174|-0.36887836|-0.30790496|-0.04329916|0.04999675|0.58381844|0.9344697|0.622457|-0.61768275|0.041540734|-0.5446916|-0.034347206|-0.16761239|0.27408448|-0.02509375|-0.36549234|-0.49467292|0.7130405|0.49296647|-0.29774255|0.33210558|0.41114387|-0.33921131|0.21544448|0.52757436|0.20662156|-0.18270102|0.26194113|-0.19690624|0.24937347|0.5626666|0.3718091|-0.41262686|-0.35902327|0.4068553|0.0075351|0.3102928|-0.1401481|-0.3217947|0.270699|0.13775732|0.14288093|-0.13484487|-0.5363563|0.38456059|-0.39749792|0.15204746|0.8023708|-0.4313383|0.30069965|0.4133705|-0.25276327
1123;-0.3596588|-0.3857232|-0.5050738|0.18848166|0.6240455|0.138746|0.49140853|0.51974106|-0.47054604|0.736781|0.22735418|-0.45607084|0.20273869|-0.7369565|0.1729036|-0.33611035|0.34319574|1.104287|-0.010274075|-0.5676315|-0.38194594|-0.5398153|-0.16735227|0.37706628|-0.76867783|0.007820487|0.91115284|0.27075097|-0.0425198|-0.69688606|0.41300294|-0.6123059|-0.31343383|-0.3874266|-0.4855155|0.62673205|0.3005736|0.6398891|0.3833131|0.56703043|0.21387956|0.27809247|-0.8421254|0.116696194|-0.77063274|-0.00023406744|0.54228306|-0.20412979|-0.25825685|-0.59907603|-0.17595188|-0.1741979|0.33929592|0.5082833|0.39622918|0.777143|-0.25517115|0.32703793|-0.15418854|0.07287742|-0.36404657|0.9228258|-0.16351101|-0.1970953|-0.85649943|1.1747683|-0.0048004836|-0.30328485|0.03641803|0.964346|0.09415978|0.38362187|-0.17341155|0.6425834|-0.8464296|-0.10444304|-0.19995007|-0.07603893|0.34244674|0.20140861|0.017635062|-0.8241304|0.15172702|-0.15141213|0.156728|-0.25941366|-1.1271036|0.6118561|0.26766017|0.1815376|-0.30165708|-0.8090416|0.101910844|-0.6014296|0.09011574|0.025762439|-0.2467292|0.5815928|0.88172793|-0.06947936
1124;-0.15930036|-0.81532377|-0.5460285|0.28819233|0.55404264|0.14227194|0.64747703|0.42396146|0.10759745|0.8613981|0.18592748|-0.4979434|0.14201295|0.049346328|-0.07340334|0.21560767|0.02802208|0.37416697|0.5182719|0.01819691|-0.17067334|-0.5573932|0.2958327|0.96710706|-0.74772|-0.34751138|0.55010587|-0.17970283|-0.3490259|-0.6079514|0.7651988|-0.3783001|-0.44221744|-0.11252527|-0.13774046|-0.21815677|0.28733552|-0.32455012|0.27782828|-0.47369847|0.5698742|-0.6511411|-0.8683367|-0.22839199|0.013819516|-0.012103498|0.019929275|-0.38049042|-0.18629844|-0.1657711|0.385439|-0.30459592|0.25939238|0.7003063|0.3205368|1.0754554|0.15660071|0.39932927|-0.60027665|-0.37233245|-0.37134868|0.06668228|0.20939614|-0.009107128|-0.6607396|0.8248475|-0.05630502|-0.39209008|0.18209234|0.29729137|-0.25534916|0.7309225|0.54097116|0.67942286|-0.38004786|0.14087191|-0.24811816|0.16561757|0.6215252|-0.14352712|-0.060482204|-0.2832522|0.011440471|-0.18006045|0.73783714|0.0022004452|-0.6038007|-0.016679108|0.07739264|0.4116348|-0.8633944|-0.2609926|0.21930811|-0.59246826|-0.16934401|1.0907301|-0.553784|-0.021992803|0.9952663|-0.13599728
1125;0.8187702|-0.45517084|-0.09680675|0.16305955|0.9960586|-0.017753705|-0.0031704009|0.29146937|0.11097417|0.8210536|0.23215088|-0.9055077|0.29081637|-0.62028825|0.14149019|0.28634995|0.912046|0.8117218|-0.20957096|-0.6589431|-0.28783548|0.20105997|0.0075463355|0.7264931|-0.65242475|-0.5835129|0.25705776|-0.46143118|0.5172011|-0.43530232|0.8359922|-0.48563963|0.075229816|-0.25406194|-0.19135281|0.6165279|0.34563273|0.14283253|-0.12895344|-0.61088127|0.50093484|-0.19731098|-1.2301573|-0.47495794|-0.62501025|0.524796|0.58538306|0.42305604|-0.33786926|-0.28313914|-0.88919914|0.07163784|0.3409398|1.0978129|0.2888752|0.38998413|-0.45070544|0.3555242|-0.6250611|-0.74577|0.47428805|0.43057746|-0.24854626|-0.296987|-0.5799314|-0.24483651|0.42736396|-0.29871845|-0.06505946|-0.21864797|-0.7254549|0.072200686|-0.028268278|0.21025911|-0.33596957|0.20399067|-0.10757336|0.5379891|0.92267346|0.36504224|-0.28732276|-0.28497803|0.37968487|-0.63773847|0.26229492|-0.20695032|-0.97171974|1.0063586|0.26421538|0.41181928|-0.6928965|-0.69326085|0.006857738|-0.42093578|0.5689293|0.7926752|0.10892856|0.45833007|-0.25885698|-0.46228367
1126;0.90104616|-1.2306541|-0.59313786|-0.10693142|-0.25496364|-0.098617405|-0.51468617|0.27629492|0.19497392|1.0153956|0.9982874|0.30678234|0.043463364|-0.42160097|-0.5180415|0.25365448|1.3089179|0.10048732|-0.105760515|-0.49013433|0.29145303|0.3368269|-0.4019897|0.060105205|-1.3013084|0.24072516|0.15674548|-0.50510347|0.53200483|0.78167284|0.4078451|-0.021935716|-0.121825285|-0.82782465|-1.2203689|-0.44728488|0.80519974|0.40013018|0.3563452|0.14324889|-0.49862248|-0.12632607|-0.43232805|0.23672731|-0.25795415|0.29930606|0.3684281|0.27710956|-1.6714561|0.12248796|0.31208584|-0.0025433637|0.9530407|0.71014637|0.25633016|0.54056734|-0.33137476|1.0490121|-0.8955337|0.002236411|-1.547968|-0.14474508|1.1828827|-1.0726928|-0.76455307|0.46982276|-0.1803768|-0.345882|0.47832832|-0.012808636|-1.4354482|1.0917153|0.40642345|0.8545464|0.030513763|-0.18064035|-0.69839|0.15354745|1.6274022|1.1859344|-0.84125596|-0.27643383|0.5945151|-1.2320828|-0.07668722|-0.28807268|-0.6032778|0.13826048|-0.41252264|-0.034320742|-1.3819468|-1.6182266|0.29071924|0.31863093|-0.19357017|0.66826403|-1.4066788|0.89094913|0.8133782|0.07210639
1127;0.16869554|-0.5730078|-0.1003851|0.82897484|0.7764732|0.6835767|0.18603441|0.4702145|0.5970975|0.43185088|0.112824395|0.044709176|-0.2460795|-0.4038424|-0.25509748|0.47837937|0.13282406|0.5360396|-0.16257729|-0.3615726|-0.41461104|-0.09596007|0.0803498|0.36116928|-0.91586256|-0.4211301|0.31690204|-0.86872673|0.17148426|-0.2548388|0.953781|-0.048830956|-0.12664287|-0.6481724|-0.35544527|-0.16331397|0.29282507|-0.2504885|-0.07362664|-0.38173124|0.6673735|-0.2911734|-0.6367049|-0.15784669|-0.14335488|0.3348909|0.3841324|0.26312053|-0.3560889|-0.6100831|0.06700148|0.10107122|-0.012211025|0.28475207|0.39777112|0.43897682|-0.88715184|0.32608324|-0.7805805|-0.16757847|0.02150765|-0.5019877|-0.1923229|-0.4826585|-0.4105461|0.59143734|-0.11328247|-0.66929674|0.13039614|0.022776708|-0.48126066|0.66029096|0.47019207|0.58936787|-0.13265547|0.5859491|0.3884984|1.0069544|0.5492582|0.48722473|-0.333776|-0.008126885|0.6833968|-0.8042207|0.41249344|0.044422857|-0.068800986|0.066693455|0.09874069|0.24156691|-0.6793579|0.3986224|-0.0099931955|-0.84062004|-0.29610178|0.015292108|-0.67093277|0.6481763|0.5468054|-0.07588008
1128;-0.08591738|-0.042413592|-0.23098508|0.3793788|0.9742359|0.7205094|0.79499537|0.17200655|-0.3009501|0.32055613|-0.44731152|-0.4754904|-0.04457143|-0.56558746|0.706159|-0.072627574|-0.26790047|0.66364586|-0.20360155|-0.610827|-0.16733232|0.15067804|-0.32762244|0.8306928|-0.7407527|0.4519859|0.13370486|-0.23445135|-0.27528265|0.0403969|0.80230653|-0.48659784|-0.3220332|-0.31836873|-0.30432457|0.4294456|0.13673037|0.84148556|-0.32621163|-0.34039092|-0.4676023|-0.39386734|-0.8843043|-0.09828418|0.23102024|0.3092152|0.079249084|-0.02358371|0.22554895|-0.2516599|0.35235777|-0.028110178|-0.47020742|0.7664646|0.32742664|0.32968917|-0.03852439|-0.25609112|-0.7189079|-0.31525105|-0.84209055|0.85441816|-0.45340788|-0.18325624|-0.77773046|1.2394927|0.6526464|0.21689644|-0.18017656|-0.058264747|-0.42786524|-0.13344896|0.46153006|0.27232707|-0.53118277|-0.0071127936|0.22935748|0.50194967|0.4146451|-0.10514793|0.16151404|0.16659987|0.7140436|-0.77900195|0.7256087|-0.006887475|0.15676713|0.27425686|0.31860837|0.96980774|-0.47994322|0.14127225|0.29184404|-0.7705697|-0.27660325|0.95425117|-0.29636782|-0.1349102|0.5841129|-0.5127997
1129;0.47090867|-0.2471843|-0.08946177|0.038261175|0.53345424|-0.11211708|0.36249876|0.60918355|-0.026130088|0.72569835|0.07200593|-0.06486222|0.8160253|-0.9670236|-0.16129768|0.25032166|0.46159518|0.36753726|0.078009345|-0.50720644|-0.22466072|-0.12401818|-0.11691311|0.26278663|-0.6648505|-0.13510314|0.65096545|-0.05161728|-0.4921545|-0.16926868|0.24334764|-0.45676678|-0.11955348|-0.5802794|-0.32091904|0.004706025|0.41151553|0.6130154|-0.12009132|-0.5175171|0.6850845|-0.19800073|-0.8376349|-0.12788463|-0.59700954|0.43347877|0.15475649|-0.18097699|-0.483014|-0.8081955|-0.45344943|-0.24735333|-0.052166667|0.56124127|0.84895545|0.5186944|-0.6119107|0.055114895|-0.93503374|-0.6448693|0.18058808|0.4414197|-0.05739431|-0.2027106|-1.0185902|1.1529279|0.013977572|-0.46319932|0.27336556|0.2697991|-0.50869244|0.17496717|0.7334901|0.24420017|-0.23794451|0.19868957|-0.75643384|0.39184716|0.2427266|0.2483612|-0.5842665|-0.23427081|0.03969951|-0.33604223|0.36897722|0.29040405|-0.37091926|0.5592531|0.14116716|0.89394236|-0.5884716|0.060767233|-0.061919376|-0.4818588|0.13363862|0.37064165|-0.26059112|0.4999488|0.19915771|0.032272875
1130;1.0135316|-0.4561342|-0.33760735|0.17637005|0.60676086|0.30138838|0.564883|0.27450195|0.021806866|0.15257475|-0.079465285|-0.18739085|0.16565336|-0.5479829|0.0889025|0.22490689|0.4640257|0.4024581|0.34661394|-0.361298|-0.4903869|-0.06069064|-0.22088385|0.10199064|-0.37318498|0.19416794|0.0083296|-0.21932438|-0.88131315|-0.5208402|0.3550854|-0.21231735|0.33768168|-0.5651477|-0.22098213|-0.043920264|0.58226657|0.66308665|-0.0610006|-0.1042411|0.48765463|-0.3065827|-0.9537976|-0.56971896|-0.21167146|0.82138836|-0.28528056|-0.65030384|0.027163416|-0.29249257|-0.10365838|-0.37280437|-0.2455358|0.3702501|0.87974524|0.73835737|-0.28351185|0.21190733|-0.7490556|-0.30448663|-0.46141553|0.47528917|-0.59709156|-0.4757504|-0.57694364|0.7879033|0.36075425|-0.23003761|0.2688103|0.40004215|-0.6263689|-0.010748923|0.0068345666|0.21601167|-0.07290353|0.003545247|-0.30591273|0.19937688|0.4187786|0.40594265|-0.37682664|-0.23339008|0.10697178|-0.76384926|0.21803144|-0.15088466|-0.19606519|0.26172423|0.18346852|0.15881006|-0.61736524|-0.009616911|-0.17468873|-0.62756693|0.29342923|0.42651254|-0.44029891|0.6011262|0.04081711|-0.3645831
1131;-0.12273726|-0.54888004|-0.8679297|0.46648598|0.5133371|0.9176576|-0.07937434|0.12327643|0.15457126|0.4992214|0.066490695|-0.050264|-0.02101022|-0.52258354|0.8031528|-0.35639736|0.33275026|0.85047346|-0.59002256|-0.19354016|-0.38107708|0.049955904|-0.32280147|0.8200104|-0.7261446|-0.104869075|0.49186006|0.054863602|0.24363096|-0.60296|0.7830494|-0.10205521|-0.60472804|-0.7584536|-0.30709204|0.3711835|-0.43816292|0.5360187|0.12409801|-0.27033913|0.30033562|-0.33054775|-0.8808624|-0.16728666|-0.7757189|0.49312937|0.947842|-0.69049454|-0.3370196|-1.0946233|-0.41113582|0.026587803|-0.08993559|0.121709436|0.75886095|0.95981276|-0.15982413|0.54715186|-0.4558273|-0.7667201|0.08219977|0.6781781|0.08837403|0.2783584|-0.46600258|0.92384356|0.61093736|-0.8430191|-0.32360527|0.03733945|-0.7481955|0.4699158|0.4490036|0.17733997|-0.019633174|0.24241014|-0.1665072|0.41127458|0.4001233|0.3974964|-0.3756017|-0.8729768|0.2106448|-0.5031277|0.059808105|0.69886106|-0.9434946|0.07869041|0.05357478|0.43036813|-0.08067605|0.07078156|0.522552|-0.4892799|1.2187296|-0.20695692|-0.83617204|0.6452143|0.7428087|-0.1903086
1132;0.0097246915|-0.34635043|-0.6065052|-0.026560128|0.18730855|-0.3174873|-0.3952821|0.2897064|-0.23238522|0.91741264|0.43076643|-0.5450925|0.410788|-0.17145851|-0.001144655|0.2979354|0.38156807|0.25435567|0.17272112|-0.119139895|0.55076075|-0.31781316|-0.42392468|0.078210354|-0.8247107|0.21471813|0.29626876|-0.24154317|0.092530295|-0.32329074|0.559253|-0.028997913|-0.07108599|-0.11281569|-0.72123516|0.53021073|0.44191194|0.29808462|0.055299997|-0.7569232|0.33687642|-0.2642775|-1.1691725|-0.21593204|-0.17868319|0.20914714|0.120776564|-0.62360334|-0.4026645|-0.97843397|0.3816273|-0.20458007|0.42334622|0.3566205|1.1339985|0.7587903|-0.017632663|-0.2758607|-1.0518878|-0.80658406|0.12268542|0.5206286|0.3698789|-0.19922955|-0.30672386|0.76908565|-0.11898965|-0.2561639|-0.27254054|0.7576991|-0.5051989|0.20223093|0.12045336|0.8436625|0.21015877|0.12996879|-0.22109817|-0.01853633|0.28445882|0.06956503|-0.31093812|-0.017716438|-0.3048482|0.03825897|0.46046138|-0.06691055|-0.29389998|0.08231741|-0.14969611|0.41730127|0.20657066|-0.3452107|0.008069932|-0.7847839|-0.043375462|0.8350352|-0.41024777|0.6627896|0.8268981|0.19950044
1133;0.59098923|0.025883943|-0.7260409|0.70311856|0.5834963|0.41572478|0.16588795|0.57975954|-0.21495682|0.14037517|-0.11755778|-1.3225387|0.69490284|-0.35772756|-0.0006963238|0.023214616|0.6007224|0.15067992|0.57181156|-0.27402335|-0.27791205|-0.094533294|-0.22089157|0.9435288|0.27157295|-0.056744374|0.6629439|-0.27845177|0.19178383|0.06470087|0.5842557|-0.31174386|-0.64772785|-0.5781464|-0.1663892|0.16496894|0.54861337|0.727237|0.3523854|-0.11820392|0.73056805|-0.38618797|-0.53880227|0.099293396|-0.37372875|-0.17211872|0.68498975|-0.5200105|-0.06622583|-0.55515635|0.14884676|0.31820992|-0.17622045|1.0918697|0.50268126|1.0538529|-0.6220834|-0.46950924|-0.7740711|-0.5263699|0.117770955|0.24539179|-0.57960737|-0.46176338|-0.86946857|1.1135914|-0.08331776|-0.7675612|-0.073496364|0.28920054|-0.11154547|-0.09260076|0.112764016|0.103158146|-0.5942225|0.78645426|-0.18135348|0.9728216|-0.0093918145|0.37899816|0.29753754|-0.25864333|-0.06928882|-0.30394924|0.7533585|-0.51915586|-0.75644577|0.81028295|0.26195732|0.81962335|-0.2822336|0.14897072|0.04964701|0.3437047|0.6857792|0.45813942|-0.5088993|-0.15241724|1.0359799|-0.345456
1134;0.52212954|-0.11819279|-0.24591807|0.047849745|0.38028336|0.2033928|-0.48035723|0.7423183|0.37552124|0.2438572|0.5093216|-0.15123248|0.18416536|-0.73345673|0.031783655|0.0045816377|0.0949402|0.07930538|-0.0021411106|0.276616|-0.33317995|0.11486775|0.011639357|0.27082866|-0.7394041|-0.21714564|0.26982218|-0.27427056|-0.059814095|0.26204887|0.37518224|-0.0069747567|0.1291802|0.04127556|-0.54412806|0.4355567|-0.08361402|0.09782076|0.27132705|-0.6255523|-0.119519725|-0.30663764|-1.1282791|-0.17875406|0.07787359|0.9367484|-0.017440557|0.10128638|-0.35883513|-0.40258667|0.3089618|0.112779185|0.104816645|0.2907712|0.6726066|0.6789627|-0.37883636|-0.16070774|-1.1141853|0.089050055|-0.12662886|0.10709271|0.32300192|-0.6301589|0.024293125|0.927432|0.3047566|-0.6783055|0.21971893|0.9267054|-0.55662936|1.0648549|0.6843357|0.55742586|0.42733905|0.4192201|0.27743667|0.2777006|0.6017422|0.36819342|-0.13916893|-0.23042521|-0.032188162|-0.20246106|0.39341947|0.7536972|-0.4991873|0.7704706|-0.32659036|0.24791594|-0.6136113|0.066596955|0.28624982|-0.8372969|0.3009358|1.2614958|-0.8239851|0.6534775|0.98234665|-0.22835806
